date,account_id,decision,buy_count,sell_count,trade_count,symbols,reasons,cash_krw,holdings_value_krw,equity_krw,contributed_capital_krw,net_profit_krw,open_positions
2026-02-26,smic_follower,hold,0,0,0,,,5711.6814,163196778.6961,163202490.3775,96000000.0,67202490.3775,37
2026-02-26,smic_follower_v2,hold,0,0,0,,,1166.4766,141172810.3798,141173976.8564,96000000.0,45173976.8564,11
2026-02-27,all_weather,hold,0,0,0,,,4237067.9137,196969547.9894,201206615.903,96000000.0,105206615.903,4
2026-02-27,benchmark_gld,hold,0,0,0,,,229265.7952,248745633.8722,248974899.6674,96000000.0,152974899.6674,1
2026-02-27,benchmark_kodex200,hold,0,0,0,,,51144.8115,240664840.0,240715984.8115,96000000.0,144715984.8115,1
2026-02-27,benchmark_qqq,hold,0,0,0,,,228147.8754,165268374.2549,165496522.1303,96000000.0,69496522.1303,1
2026-02-27,benchmark_spy,hold,0,0,0,,,516508.1353,154261471.9169,154777980.0522,96000000.0,58777980.0522,1
2026-02-27,smic_follower,hold,0,0,0,,,5712.0724,162300084.2626,162305796.335,96000000.0,66305796.335,37
2026-02-27,smic_follower_v2,hold,0,0,0,,,1166.5564,141709759.0558,141710925.6122,96000000.0,45710925.6122,11
2026-03-02,all_weather,rebalance,1,1,2,GLD|QQQ,rebalance_buy|rebalance_sell,813933.6758,203726001.099,204539934.7749,98000000.0,106539934.7749,4
2026-03-02,benchmark_gld,buy,1,0,1,GLD,rebalance_buy,113343.227,255161130.0,255274473.227,98000000.0,157274473.227,1
2026-03-02,benchmark_kodex200,hold,0,0,0,,,2051155.3135,240664840.0,242715995.3135,98000000.0,144715995.3135,1
2026-03-02,benchmark_qqq,buy,1,0,1,QQQ,rebalance_buy,477582.4258,167949600.6973,168427183.1231,98000000.0,70427183.1231,1
2026-03-02,benchmark_spy,buy,1,0,1,SPY,rebalance_buy,540615.2074,156989864.2868,157530479.4942,98000000.0,59530479.4942,1
2026-03-02,smic_follower,buy,2,0,2,2124.T|FNKO,rebalance_buy,678.811,164375743.4274,164376422.2384,98000000.0,66376422.2384,37
2026-03-02,smic_follower_v2,buy,1,0,1,CLBT,rebalance_buy,19064.618,143354937.0833,143374001.7013,98000000.0,45374001.7013,11
2026-03-03,all_weather,sell,0,1,1,069500.KS,rebalance_sell,6522504.7675,191422163.3703,197944668.1379,98000000.0,99944668.1379,4
2026-03-03,benchmark_gld,hold,0,0,0,,,113350.9849,246111386.3745,246224737.3594,98000000.0,148224737.3594,1
2026-03-03,benchmark_kodex200,buy,1,0,1,069500.KS,rebalance_buy,55784.3181,223698900.0,223754684.3181,98000000.0,125754684.3181,1
2026-03-03,benchmark_qqq,hold,0,0,0,,,477615.1145,167742071.6484,168219686.7629,98000000.0,70219686.7629,1
2026-03-03,benchmark_spy,hold,0,0,0,,,540652.2105,157095639.0659,157636291.2764,98000000.0,59636291.2764,1
2026-03-03,smic_follower,rebalance,14,1,15,008730.KS|010950.KS|018290.KS|035900.KQ|194480.KQ|214450.KQ|234300.KQ|259960.KQ|5253.T|CRWV|DOCS|ESTA|IRMD|LEVI|SRAD,rebalance_buy|target_hit,21306.9395,158710503.5681,158731810.5076,98000000.0,60731810.5076,36
2026-03-03,smic_follower_v2,rebalance,8,2,10,010950.KS|017960.KS|035900.KQ|049720.KQ|122640.KQ|950160.KQ|ESTA|IMAX|IRMD|SXT,rebalance_buy|stop_loss_time|target_hit,122922.7349,142602373.1533,142725295.8882,98000000.0,44725295.8882,9
2026-03-04,all_weather,hold,0,0,0,,,6522951.2086,189739763.1395,196262714.3482,98000000.0,98262714.3482,4
2026-03-04,benchmark_gld,hold,0,0,0,,,113358.7434,253295882.485,253409241.2284,98000000.0,155409241.2284,1
2026-03-04,benchmark_kodex200,hold,0,0,0,,,55788.1363,195822000.0,195877788.1363,98000000.0,97877788.1363,1
2026-03-04,benchmark_qqq,hold,0,0,0,,,477647.8055,173910714.1816,174388361.9871,98000000.0,76388361.9871,1
2026-03-04,benchmark_spy,hold,0,0,0,,,540689.2161,161559219.4073,162099908.6234,98000000.0,64099908.6234,1
2026-03-04,smic_follower,buy,2,0,2,016380.KS|234300.KQ,rebalance_buy,2045.884,148518681.1828,148520727.0668,98000000.0,50520727.0668,36
2026-03-04,smic_follower_v2,buy,2,0,2,017960.KS|049720.KQ,rebalance_buy,3833.7765,140078011.429,140081845.2055,98000000.0,42081845.2055,9
2026-03-05,all_weather,hold,0,0,0,,,6523397.6803,190918259.2988,197441656.9791,98000000.0,99441656.9791,4
2026-03-05,benchmark_gld,hold,0,0,0,,,113366.5023,246485584.477,246598950.9793,98000000.0,148598950.9793,1
2026-03-05,benchmark_kodex200,hold,0,0,0,,,55791.9548,215610600.0,215666391.9548,98000000.0,117666391.9548,1
2026-03-05,benchmark_qqq,hold,0,0,0,,,477680.4987,170777326.708,171255007.2067,98000000.0,73255007.2067,1
2026-03-05,benchmark_spy,hold,0,0,0,,,540726.2243,158240549.0505,158781275.2747,98000000.0,60781275.2747,1
2026-03-05,smic_follower,hold,0,0,0,,,2046.024,155771636.4438,155773682.4678,98000000.0,57773682.4678,36
2026-03-05,smic_follower_v2,hold,0,0,0,,,3834.0389,143708932.8473,143712766.8862,98000000.0,45712766.8862,9
2026-03-06,all_weather,hold,0,0,0,,,6523844.1826,192208100.4023,198731944.5849,98000000.0,100731944.5849,4
2026-03-06,benchmark_gld,hold,0,0,0,,,113374.2619,253603733.3004,253717107.5623,98000000.0,155717107.5623,1
2026-03-06,benchmark_kodex200,hold,0,0,0,,,55795.7735,215584800.0,215640595.7735,98000000.0,117640595.7735,1
2026-03-06,benchmark_qqq,hold,0,0,0,,,477713.1942,170368536.6445,170846249.8387,98000000.0,72846249.8387,1
2026-03-06,benchmark_spy,hold,0,0,0,,,540763.235,158172078.6669,158712841.9018,98000000.0,60712841.9018,1
2026-03-06,smic_follower,hold,0,0,0,,,2046.1641,160228055.0598,160230101.2238,98000000.0,62230101.2238,36
2026-03-06,smic_follower_v2,hold,0,0,0,,,3834.3014,146753922.4674,146757756.7688,98000000.0,48757756.7688,9
2026-03-09,all_weather,hold,0,0,0,,,6525183.781,190539608.1718,197064791.9527,98000000.0,99064791.9527,4
2026-03-09,benchmark_gld,hold,0,0,0,,,113397.542,253828081.9454,253941479.4874,98000000.0,155941479.4874,1
2026-03-09,benchmark_kodex200,hold,0,0,0,,,55807.2306,201833400.0,201889207.2306,98000000.0,103889207.2306,1
2026-03-09,benchmark_qqq,hold,0,0,0,,,477811.2872,173155009.8804,173632821.1676,98000000.0,75632821.1676,1
2026-03-09,benchmark_spy,hold,0,0,0,,,540874.2746,160030019.3656,160570893.6403,98000000.0,62570893.6403,1
2026-03-09,smic_follower,hold,0,0,0,,,2046.5842,154329819.7639,154331866.3482,98000000.0,56331866.3482,36
2026-03-09,smic_follower_v2,hold,0,0,0,,,3835.0887,144054090.8959,144057925.9846,98000000.0,46057925.9846,9
2026-03-10,all_weather,hold,0,0,0,,,6525630.4054,191799140.2958,198324770.7013,98000000.0,100324770.7013,4
2026-03-10,benchmark_gld,hold,0,0,0,,,113405.3036,253331798.7468,253445204.0504,98000000.0,155445204.0504,1
2026-03-10,benchmark_kodex200,hold,0,0,0,,,55811.0504,213882000.0,213937811.0504,98000000.0,115937811.0504,1
2026-03-10,benchmark_qqq,hold,0,0,0,,,477843.9916,170891700.9979,171369544.9895,98000000.0,73369544.9895,1
2026-03-10,benchmark_spy,hold,0,0,0,,,540911.2955,157681852.4815,158222763.777,98000000.0,60222763.777,1
2026-03-10,smic_follower,hold,0,0,0,,,2046.7243,156311743.8948,156313790.6191,98000000.0,58313790.6191,36
2026-03-10,smic_follower_v2,hold,0,0,0,,,3835.3512,141915285.9826,141919121.3338,98000000.0,43919121.3338,9
2026-03-11,all_weather,hold,0,0,0,,,6526077.0605,192912348.1138,199438425.1743,98000000.0,101438425.1743,4
2026-03-11,benchmark_gld,hold,0,0,0,,,113413.0658,253905622.3306,254019035.3964,98000000.0,156019035.3964,1
2026-03-11,benchmark_kodex200,hold,0,0,0,,,55814.8704,216268500.0,216324314.8704,98000000.0,118324314.8704,1
2026-03-11,benchmark_qqq,hold,0,0,0,,,477876.6983,171838790.323,172316667.0213,98000000.0,74316667.0213,1
2026-03-11,benchmark_spy,hold,0,0,0,,,540948.3188,158377569.439,158918517.7579,98000000.0,60918517.7579,1
2026-03-11,smic_follower,hold,0,0,0,,,2046.8644,157910457.5628,157912504.4272,98000000.0,59912504.4272,36
2026-03-11,smic_follower_v2,hold,0,0,0,,,3835.6137,144226466.1745,144230301.7882,98000000.0,46230301.7882,9
2026-03-12,all_weather,hold,0,0,0,,,6526523.7461,190270892.5424,196797416.2885,98000000.0,98797416.2885,4
2026-03-12,benchmark_gld,hold,0,0,0,,,113420.8285,249348036.4215,249461457.2499,98000000.0,151461457.2499,1
2026-03-12,benchmark_kodex200,hold,0,0,0,,,55818.6908,214656000.0,214711818.6908,98000000.0,116711818.6908,1
2026-03-12,benchmark_qqq,hold,0,0,0,,,477909.4071,169183019.9795,169660929.3867,98000000.0,71660929.3867,1
2026-03-12,benchmark_spy,hold,0,0,0,,,540985.3447,156243724.5111,156784709.8559,98000000.0,58784709.8559,1
2026-03-12,smic_follower,hold,0,0,0,,,2047.0045,158286741.6304,158288788.6349,98000000.0,60288788.6349,36
2026-03-12,smic_follower_v2,hold,0,0,0,,,3835.8762,144129751.5948,144133587.4711,98000000.0,46133587.4711,9
2026-03-13,all_weather,hold,0,0,0,,,6526970.4623,187678879.506,194205849.9683,98000000.0,96205849.9683,4
2026-03-13,benchmark_gld,hold,0,0,0,,,113428.5917,245328146.2857,245441574.8775,98000000.0,147441574.8775,1
2026-03-13,benchmark_kodex200,hold,0,0,0,,,55822.5113,210373200.0,210429022.5113,98000000.0,112429022.5113,1
2026-03-13,benchmark_qqq,hold,0,0,0,,,477942.1183,167637636.1777,168115578.2959,98000000.0,70115578.2959,1
2026-03-13,benchmark_spy,hold,0,0,0,,,541022.3731,154858108.3185,155399130.6916,98000000.0,57399130.6916,1
2026-03-13,smic_follower,hold,0,0,0,,,2047.1446,158409821.4975,158411868.6421,98000000.0,60411868.6421,36
2026-03-13,smic_follower_v2,hold,0,0,0,,,3836.1388,144203739.4617,144207575.6005,98000000.0,46207575.6005,9
2026-03-16,all_weather,hold,0,0,0,,,6528310.7027,192455498.8519,198983809.5546,98000000.0,100983809.5546,4
2026-03-16,benchmark_gld,hold,0,0,0,,,113451.883,250305168.4233,250418620.3063,98000000.0,152418620.3063,1
2026-03-16,benchmark_kodex200,hold,0,0,0,,,55833.9739,214101300.0,214157133.9739,98000000.0,116157133.9739,1
2026-03-16,benchmark_qqq,hold,0,0,0,,,478040.2583,173111169.0879,173589209.3462,98000000.0,75589209.3462,1
2026-03-16,benchmark_spy,hold,0,0,0,,,541133.466,159749819.593,160290953.059,98000000.0,62290953.059,1
2026-03-16,smic_follower,hold,0,0,0,,,2047.565,158181264.8861,158183312.451,98000000.0,60183312.451,36
2026-03-16,smic_follower_v2,hold,0,0,0,,,3836.9265,145841740.904,145845577.8305,98000000.0,47845577.8305,9
2026-03-17,all_weather,hold,0,0,0,,,6528757.5412,192392549.3076,198921306.8488,98000000.0,100921306.8488,4
2026-03-17,benchmark_gld,hold,0,0,0,,,113459.6484,247539833.6045,247653293.2529,98000000.0,149653293.2529,1
2026-03-17,benchmark_kodex200,hold,0,0,0,,,55837.7955,218358300.0,218414137.7955,98000000.0,120414137.7955,1
2026-03-17,benchmark_qqq,hold,0,0,0,,,478072.9784,172468667.3445,172946740.3229,98000000.0,74946740.3229,1
2026-03-17,benchmark_spy,hold,0,0,0,,,541170.5046,158800602.7288,159341773.2334,98000000.0,61341773.2334,1
2026-03-17,smic_follower,hold,0,0,0,,,2047.7051,157065406.5209,157067454.226,98000000.0,59067454.226,36
2026-03-17,smic_follower_v2,hold,0,0,0,,,3837.1891,146422209.4132,146426046.6024,98000000.0,48426046.6024,9
2026-03-18,all_weather,hold,0,0,0,,,6529204.4103,191820906.7419,198350111.1522,98000000.0,100350111.1522,4
2026-03-18,benchmark_gld,hold,0,0,0,,,113467.4143,239057946.3002,239171413.7145,98000000.0,141171413.7145,1
2026-03-18,benchmark_kodex200,hold,0,0,0,,,55841.6174,230574600.0,230630441.6174,98000000.0,132630441.6174,1
2026-03-18,benchmark_qqq,hold,0,0,0,,,478105.7007,169603045.6986,170081151.3993,98000000.0,72081151.3993,1
2026-03-18,benchmark_spy,hold,0,0,0,,,541207.5457,156159870.4492,156701077.9949,98000000.0,58701077.9949,1
2026-03-18,smic_follower,hold,0,0,0,,,2047.8453,157887457.4847,157889505.3299,98000000.0,59889505.3299,36
2026-03-18,smic_follower_v2,hold,0,0,0,,,3837.4518,144279423.6227,144283261.0744,98000000.0,46283261.0744,9
2026-03-19,all_weather,hold,0,0,0,,,6529651.31,189976289.0056,196505940.3155,98000000.0,98505940.3155,4
2026-03-19,benchmark_gld,hold,0,0,0,,,113475.1807,232351024.2005,232464499.3812,98000000.0,134464499.3812,1
2026-03-19,benchmark_kodex200,hold,0,0,0,,,55845.4395,223815000.0,223870845.4395,98000000.0,125870845.4395,1
2026-03-19,benchmark_qqq,hold,0,0,0,,,478138.4253,171387529.8047,171865668.2299,98000000.0,73865668.2299,1
2026-03-19,benchmark_spy,hold,0,0,0,,,541244.5893,157913065.1284,158454309.7178,98000000.0,60454309.7178,1
2026-03-19,smic_follower,hold,0,0,0,,,2047.9854,157673511.4416,157675559.427,98000000.0,59675559.427,36
2026-03-19,smic_follower_v2,hold,0,0,0,,,3837.7144,144716904.3591,144720742.0735,98000000.0,46720742.0735,9
2026-03-20,all_weather,hold,0,0,0,,,6530098.2402,185419837.1471,191949935.3873,98000000.0,93949935.3873,4
2026-03-20,benchmark_gld,hold,0,0,0,,,113482.9476,222944958.949,223058441.8967,98000000.0,125058441.8967,1
2026-03-20,benchmark_kodex200,hold,0,0,0,,,55849.2619,223582800.0,223638649.2619,98000000.0,125638649.2619,1
2026-03-20,benchmark_qqq,hold,0,0,0,,,478171.152,166497839.3987,166976010.5507,98000000.0,68976010.5507,1
2026-03-20,benchmark_spy,hold,0,0,0,,,541281.6355,153636217.2895,154177498.925,98000000.0,56177498.925,1
2026-03-20,smic_follower,hold,0,0,0,,,2048.1256,159299350.2214,159301398.347,98000000.0,61301398.347,36
2026-03-20,smic_follower_v2,hold,0,0,0,,,3837.9771,145959958.1103,145963796.0875,98000000.0,47963796.0875,9
2026-03-23,all_weather,hold,0,0,0,,,6531439.1228,183437582.1065,189969021.2294,98000000.0,91969021.2294,4
2026-03-23,benchmark_gld,hold,0,0,0,,,113506.2501,220009483.9803,220122990.2304,98000000.0,122122990.2304,1
2026-03-23,benchmark_kodex200,hold,0,0,0,,,55860.73,209044500.0,209100360.73,98000000.0,111100360.73,1
2026-03-23,benchmark_qqq,hold,0,0,0,,,478269.3391,169819287.75,170297557.0891,98000000.0,72297557.0891,1
2026-03-23,benchmark_spy,hold,0,0,0,,,541392.7816,156746831.9155,157288224.6971,98000000.0,59288224.6971,1
2026-03-23,smic_follower,hold,0,0,0,,,2048.5462,153335107.4301,153337155.9763,98000000.0,55337155.9763,36
2026-03-23,smic_follower_v2,hold,0,0,0,,,3838.7652,143498931.1625,143502769.9276,98000000.0,45502769.9276,9
2026-03-24,all_weather,hold,0,0,0,,,6531886.1755,182663575.7592,189195461.9347,98000000.0,91195461.9347,4
2026-03-24,benchmark_gld,hold,0,0,0,,,113514.0192,217300830.8041,217414344.8233,98000000.0,119414344.8233,1
2026-03-24,benchmark_kodex200,hold,0,0,0,,,55864.5534,215442900.0,215498764.5534,98000000.0,117498764.5534,1
2026-03-24,benchmark_qqq,hold,0,0,0,,,478302.0749,166544735.0851,167023037.16,98000000.0,69023037.16,1
2026-03-24,benchmark_spy,hold,0,0,0,,,541429.838,154262980.4721,154804410.3101,98000000.0,56804410.3101,1
2026-03-24,smic_follower,hold,0,0,0,,,2048.6864,152662493.8215,152664542.5079,98000000.0,54664542.5079,36
2026-03-24,smic_follower_v2,hold,0,0,0,,,3839.0279,139858238.938,139862077.9659,98000000.0,41862077.9659,9
2026-03-25,all_weather,hold,0,0,0,,,6532333.2587,186214620.7521,192746954.0108,98000000.0,94746954.0108,4
2026-03-25,benchmark_gld,hold,0,0,0,,,113521.7888,225640108.5853,225753630.3741,98000000.0,127753630.3741,1
2026-03-25,benchmark_kodex200,hold,0,0,0,,,55868.3771,218035800.0,218091668.3771,98000000.0,120091668.3771,1
2026-03-25,benchmark_qqq,hold,0,0,0,,,478334.8129,168988571.445,169466906.2579,98000000.0,71466906.2579,1
2026-03-25,benchmark_spy,hold,0,0,0,,,541466.8968,156370649.3807,156912116.2775,98000000.0,58912116.2775,1
2026-03-25,smic_follower,hold,0,0,0,,,2048.8266,157772419.5611,157774468.3877,98000000.0,59774468.3877,36
2026-03-25,smic_follower_v2,hold,0,0,0,,,3839.2907,140093756.1867,140097595.4774,98000000.0,42097595.4774,9
2026-03-26,all_weather,hold,0,0,0,,,6532780.3726,181218029.7022,187750810.0748,98000000.0,89750810.0748,4
2026-03-26,benchmark_gld,hold,0,0,0,,,113529.5589,217688204.4399,217801733.9988,98000000.0,119801733.9988,1
2026-03-26,benchmark_kodex200,hold,0,0,0,,,55872.2011,210528000.0,210583872.2011,98000000.0,112583872.2011,1
2026-03-26,benchmark_qqq,hold,0,0,0,,,478367.5531,165358373.0898,165836740.6429,98000000.0,67836740.6429,1
2026-03-26,benchmark_spy,hold,0,0,0,,,541503.9582,153953460.6349,154494964.5931,98000000.0,56494964.5931,1
2026-03-26,smic_follower,rebalance,17,1,18,008730.KS|016380.KS|018290.KS|035900.KQ|049720.KQ|067160.KQ|194480.KQ|234300.KQ|294870.KS|310200.KQ|456160.KQ|472850.KQ|5253.T|5726.T|950160.KQ|DOCS|ESTA|FNKO,rebalance_buy|target_hit,2330.3213,154511321.1438,154513651.4652,98000000.0,56513651.4652,35
2026-03-26,smic_follower_v2,rebalance,8,1,9,017960.KS|049720.KQ|122640.KQ|950160.KQ|CLBT|ESTA|IMAX|IRMD|SXT,rebalance_buy|target_hit,200620.9874,141209224.5034,141409845.4909,98000000.0,43409845.4909,8
2026-03-27,all_weather,hold,0,0,0,,,6533227.517,181537629.6535,188070857.1705,98000000.0,90070857.1705,4
2026-03-27,benchmark_gld,hold,0,0,0,,,113537.3296,226437119.3703,226550656.6999,98000000.0,128550656.6999,1
2026-03-27,benchmark_kodex200,hold,0,0,0,,,55876.0254,209560500.0,209616376.0254,98000000.0,111616376.0254,1
2026-03-27,benchmark_qqq,hold,0,0,0,,,478400.2956,162926051.7766,163404452.0722,98000000.0,65404452.0722,1
2026-03-27,benchmark_spy,hold,0,0,0,,,541541.0221,152073327.7555,152614868.7776,98000000.0,54614868.7776,1
2026-03-27,smic_follower,hold,0,0,0,,,2330.4808,154520580.9029,154522911.3837,98000000.0,56522911.3837,35
2026-03-27,smic_follower_v2,buy,2,0,2,017960.KS|CLBT,rebalance_buy,18983.4474,136840703.2288,136859686.6762,98000000.0,38859686.6762,8
2026-03-30,all_weather,hold,0,0,0,,,6534569.0422,179444408.1745,185978977.2167,98000000.0,87978977.2167,4
2026-03-30,benchmark_gld,hold,0,0,0,,,113560.6432,226170482.885,226284043.5283,98000000.0,128284043.5283,1
2026-03-30,benchmark_kodex200,hold,0,0,0,,,55887.4989,202994400.0,203050287.4989,98000000.0,105050287.4989,1
2026-03-30,benchmark_qqq,hold,0,0,0,,,478498.5297,161537122.6857,162015621.2155,98000000.0,64015621.2155,1
2026-03-30,benchmark_spy,hold,0,0,0,,,541652.2215,151430232.2172,151971884.4387,98000000.0,53971884.4387,1
2026-03-30,smic_follower,hold,0,0,0,,,2330.9594,149416791.0795,149419122.0389,98000000.0,51419122.0389,35
2026-03-30,smic_follower_v2,hold,0,0,0,,,18987.3455,135709323.5916,135728310.9371,98000000.0,37728310.9371,8
2026-03-31,all_weather,hold,0,0,0,,,6535016.3091,182971504.0706,189506520.3797,98000000.0,91506520.3797,4
2026-03-31,benchmark_gld,hold,0,0,0,,,113568.416,236159964.5778,236273532.9938,98000000.0,138273532.9938,1
2026-03-31,benchmark_kodex200,hold,0,0,0,,,55891.3242,194609400.0,194665291.3242,98000000.0,96665291.3242,1
2026-03-31,benchmark_qqq,hold,0,0,0,,,478531.2812,168015341.7818,168493873.063,98000000.0,70493873.063,1
2026-03-31,benchmark_spy,hold,0,0,0,,,541689.2956,156774004.4666,157315693.7622,98000000.0,59315693.7622,1
2026-03-31,smic_follower,hold,0,0,0,,,2331.1189,147723401.9165,147725733.0354,98000000.0,49725733.0354,35
2026-03-31,smic_follower_v2,hold,0,0,0,,,18988.6451,137122355.6572,137141344.3023,98000000.0,39141344.3023,8
2026-04-01,all_weather,rebalance,3,1,4,069500.KS|GLD|QQQ|SPY,rebalance_buy|rebalance_sell,783428.3182,195137280.8612,195920709.1794,100000000.0,95920709.1794,4
2026-04-01,benchmark_gld,buy,1,0,1,GLD,rebalance_buy,137728.7777,240238595.3153,240376324.093,100000000.0,140376324.093,1
2026-04-01,benchmark_kodex200,buy,1,0,1,069500.KS,rebalance_buy,309.7332,214052850.0,214053159.7332,100000000.0,114053159.7332,1
2026-04-01,benchmark_qqq,buy,1,0,1,QQQ,rebalance_buy,720600.5233,170411680.2527,171132280.776,100000000.0,71132280.776,1
2026-04-01,benchmark_spy,buy,1,0,1,SPY,rebalance_buy,570361.8585,158591746.8216,159162108.6801,100000000.0,59162108.6801,1
2026-04-01,smic_follower,buy,12,0,12,016380.KS|035900.KQ|049720.KQ|122640.KQ|194480.KQ|234300.KQ|294870.KS|310200.KQ|456160.KQ|5253.T|5726.T|FNKO,rebalance_buy,1010.4791,155396502.957,155397513.436,100000000.0,55397513.436,35
2026-04-01,smic_follower_v2,buy,3,0,3,017960.KS|049720.KQ|122640.KQ,rebalance_buy,72925.6789,142494632.976,142567558.6549,100000000.0,42567558.6549,8
2026-04-02,all_weather,hold,0,0,0,,,783481.9409,192776322.7781,193559804.719,100000000.0,93559804.719,4
2026-04-02,benchmark_gld,hold,0,0,0,,,137738.2047,236996893.5825,237134631.7872,100000000.0,137134631.7872,1
2026-04-02,benchmark_kodex200,hold,0,0,0,,,309.7544,203684950.0,203685259.7544,100000000.0,103685259.7544,1
2026-04-02,benchmark_qqq,hold,0,0,0,,,720649.8457,171601217.5825,172321867.4282,100000000.0,72321867.4282,1
2026-04-02,benchmark_spy,hold,0,0,0,,,570400.8977,159659512.0882,160229912.9858,100000000.0,60229912.9858,1
2026-04-02,smic_follower,hold,0,0,0,,,1010.5482,151088712.6906,151089723.2388,100000000.0,51089723.2388,35
2026-04-02,smic_follower_v2,buy,2,0,2,017960.KS|049720.KQ,rebalance_buy,2865.1522,141903837.7232,141906702.8754,100000000.0,41906702.8754,8
2026-04-03,all_weather,hold,0,0,0,,,783535.5673,194197782.7781,194981318.3454,100000000.0,94981318.3454,4
2026-04-03,benchmark_gld,hold,0,0,0,,,137747.6324,236996893.5825,237134641.2149,100000000.0,137134641.2149,1
2026-04-03,benchmark_kodex200,hold,0,0,0,,,309.7756,209897875.0,209898184.7756,100000000.0,109898184.7756,1
2026-04-03,benchmark_qqq,hold,0,0,0,,,720699.1715,171601217.5825,172321916.7539,100000000.0,72321916.7539,1
2026-04-03,benchmark_spy,hold,0,0,0,,,570439.9395,159659512.0882,160229952.0276,100000000.0,60229952.0276,1
2026-04-03,smic_follower,hold,0,0,0,,,1010.6174,152941874.0819,152942884.6993,100000000.0,52942884.6993,35
2026-04-03,smic_follower_v2,hold,0,0,0,,,2865.3483,144342867.7232,144345733.0715,100000000.0,44345733.0715,8
2026-04-06,all_weather,hold,0,0,0,,,783696.4576,194954703.0671,195738399.5247,100000000.0,95738399.5247,4
2026-04-06,benchmark_gld,hold,0,0,0,,,137775.9173,235583787.397,235721563.3143,100000000.0,135721563.3143,1
2026-04-06,benchmark_kodex200,hold,0,0,0,,,309.8392,212958750.0,212959059.8392,100000000.0,112959059.8392,1
2026-04-06,benchmark_qqq,hold,0,0,0,,,720847.159,172310706.0549,173031553.2139,100000000.0,73031553.2139,1
2026-04-06,benchmark_spy,hold,0,0,0,,,570557.0729,160113966.6361,160684523.709,100000000.0,60684523.709,1
2026-04-06,smic_follower,hold,0,0,0,,,1010.8249,152073192.9781,152074203.803,100000000.0,52074203.803,35
2026-04-06,smic_follower_v2,hold,0,0,0,,,2865.9367,144574001.6119,144576867.5486,100000000.0,44576867.5486,8
2026-04-07,all_weather,hold,0,0,0,,,783750.0987,195919209.0232,196702959.1219,100000000.0,96702959.1219,4
2026-04-07,benchmark_gld,hold,0,0,0,,,137785.3476,237653213.4109,237790998.7585,100000000.0,137790998.7585,1
2026-04-07,benchmark_kodex200,hold,0,0,0,,,309.8604,215615850.0,215616159.8604,100000000.0,115616159.8604,1
2026-04-07,benchmark_qqq,hold,0,0,0,,,720896.4983,172176058.7791,172896955.2774,100000000.0,72896955.2774,1
2026-04-07,benchmark_spy,hold,0,0,0,,,570596.1254,160034775.4936,160605371.619,100000000.0,60605371.619,1
2026-04-07,smic_follower,hold,0,0,0,,,1010.8941,150655757.8775,150656768.7716,100000000.0,50656768.7716,35
2026-04-07,smic_follower_v2,hold,0,0,0,,,2866.1328,142492040.7201,142494906.8529,100000000.0,42494906.8529,8
2026-04-08,all_weather,hold,0,0,0,,,783803.7435,201788806.2685,202572610.0119,100000000.0,102572610.0119,4
2026-04-08,benchmark_gld,hold,0,0,0,,,137794.7785,237767190.105,237904984.8834,100000000.0,137904984.8834,1
2026-04-08,benchmark_kodex200,hold,0,0,0,,,309.8816,231845000.0,231845309.8816,100000000.0,131845309.8816,1
2026-04-08,benchmark_qqq,hold,0,0,0,,,720945.841,176269902.5143,176990848.3553,100000000.0,76990848.3553,1
2026-04-08,benchmark_spy,hold,0,0,0,,,570635.1806,163161729.1678,163732364.3484,100000000.0,63732364.3484,1
2026-04-08,smic_follower,hold,0,0,0,,,1010.9633,156931262.2333,156932273.1966,100000000.0,56932273.1966,35
2026-04-08,smic_follower_v2,hold,0,0,0,,,2866.329,146238281.9137,146241148.2427,100000000.0,46241148.2427,8
2026-04-09,all_weather,hold,0,0,0,,,783857.3919,199600780.0513,200384637.4432,100000000.0,100384637.4432,4
2026-04-09,benchmark_gld,hold,0,0,0,,,137804.21,236175370.9128,236313175.1228,100000000.0,136313175.1228,1
2026-04-09,benchmark_kodex200,hold,0,0,0,,,309.9028,227286250.0,227286559.9028,100000000.0,127286559.9028,1
2026-04-09,benchmark_qqq,hold,0,0,0,,,720995.187,174913646.1458,175634641.3328,100000000.0,75634641.3328,1
2026-04-09,benchmark_spy,hold,0,0,0,,,570674.2385,161746228.5148,162316902.7532,100000000.0,62316902.7532,1
2026-04-09,smic_follower,hold,0,0,0,,,1011.0325,155543097.1006,155544108.1331,100000000.0,55544108.1331,35
2026-04-09,smic_follower_v2,hold,0,0,0,,,2866.5252,143593741.0549,143596607.5801,100000000.0,43596607.5801,8
2026-04-10,all_weather,hold,0,0,0,,,783911.044,199961717.5909,200745628.6349,100000000.0,100745628.6349,4
2026-04-10,benchmark_gld,hold,0,0,0,,,137813.6422,235065440.8361,235203254.4783,100000000.0,135203254.4783,1
2026-04-10,benchmark_kodex200,hold,0,0,0,,,309.924,230946275.0,230946584.924,100000000.0,130946584.924,1
2026-04-10,benchmark_qqq,hold,0,0,0,,,721044.5364,174653784.2289,175374828.7653,100000000.0,75374828.7653,1
2026-04-10,benchmark_spy,hold,0,0,0,,,570713.299,161166615.8535,161737329.1525,100000000.0,61737329.1525,1
2026-04-10,smic_follower,hold,0,0,0,,,1011.1017,156427983.0947,156428994.1964,100000000.0,56428994.1964,35
