persona,symbol,company,open_date,close_date,holding_days,buy_fills,sell_fills,total_qty_bought,total_qty_sold,avg_entry_price_krw,avg_exit_price_krw,realized_pnl_krw,unrealized_pnl_krw,last_close_krw,status,exit_reasons
smic_follower,280360.KQ,롯데웰푸드,2024-04-01,2024-05-01,30,1,1,5,5,123180.02,133671.83,52459.03,,,closed,"('rebalance_sell',)"
smic_follower,284740.KS,쿠쿠홈시스,2024-04-01,2024-05-01,30,1,1,29,29,22164.4,23043.43,25491.82,,,closed,"('rebalance_sell',)"
smic_follower,285490.KQ,노바텍,2024-04-01,2024-05-01,30,1,1,31,31,20813.52,20549.55,-8183.12,,,closed,"('rebalance_sell',)"
smic_follower,293490.KQ,카카오게임즈,2024-04-01,2024-05-01,30,1,1,27,27,23715.41,21746.61,-53157.48,,,closed,"('rebalance_sell',)"
smic_follower,294570.KQ,쿠콘,2024-04-01,2024-05-01,30,1,1,32,32,20463.29,17457.14,-96196.86,,,closed,"('rebalance_sell',)"
smic_follower,298020.KQ,효성티앤씨,2024-04-01,2024-05-01,30,1,1,2,2,325211.27,367098.76,83774.97,,,closed,"('rebalance_sell',)"
smic_follower,310200.KQ,애니플러스,2024-04-01,2024-05-01,30,1,1,183,183,3567.32,2867.96,-127982.6,,,closed,"('rebalance_sell',)"
smic_follower,322000.KS,현대에너지솔루션,2024-04-01,2024-05-01,30,1,1,26,26,24866.15,23891.35,-25345.02,,,closed,"('rebalance_sell',)"
smic_follower,344820.KQ,케이씨씨글라스,2024-04-01,2024-05-01,30,1,1,15,15,40976.62,40001.79,-14622.4,,,closed,"('rebalance_sell',)"
smic_follower,352820.KS,하이브,2024-04-01,2024-05-01,30,1,1,2,2,226647.24,201505.3,-50283.89,,,closed,"('rebalance_sell',)"
smic_follower,353810.KQ,이지바이오,2024-04-01,2024-05-01,30,1,1,172,172,3802.47,4144.82,58884.89,,,closed,"('rebalance_sell',)"
smic_follower,363250.KQ,진시스템,2024-04-01,2024-05-01,30,1,1,78,78,8315.4,6124.96,-170854.25,,,closed,"('rebalance_sell',)"
smic_follower,363280.KS,티와이홀딩스,2024-04-01,2024-05-01,30,1,1,187,187,3487.27,3905.41,78193.41,,,closed,"('rebalance_sell',)"
smic_follower,366030.KQ,공구우먼,2024-04-01,2024-05-01,30,1,1,112,112,5843.8,5666.09,-19903.17,,,closed,"('rebalance_sell',)"
smic_follower,368600.KQ,아이씨에이치,2024-04-01,2024-05-01,30,1,1,118,118,5513.58,5546.38,3870.58,,,closed,"('rebalance_sell',)"
smic_follower,375500.KS,DL이앤씨,2024-04-01,2024-05-01,30,1,1,17,17,36974.02,37308.41,5684.57,,,closed,"('rebalance_sell',)"
smic_follower,376980.KQ,원티드랩,2024-04-01,2024-05-01,30,1,1,83,83,7805.07,6783.35,-84803.09,,,closed,"('rebalance_sell',)"
smic_follower,403870.KQ,HPSP,2024-04-01,2024-05-01,30,1,1,12,12,51533.48,39453.14,-144964.05,,,closed,"('rebalance_sell',)"
smic_follower,408920.KQ,메쎄이상,2024-04-01,2024-05-01,30,1,1,262,262,2491.62,2314.32,-46452.71,,,closed,"('rebalance_sell',)"
smic_follower,440110.KQ,파두,2024-04-01,2024-05-01,30,1,1,40,40,16190.52,19083.15,115705.28,,,closed,"('rebalance_sell',)"
smic_follower,453340.KQ,현대그린푸드,2024-04-01,2024-05-01,30,1,1,53,53,12167.9,12130.22,-1997.31,,,closed,"('rebalance_sell',)"
smic_follower,950170.KQ,JTC,2024-04-01,2024-05-01,30,1,1,135,135,4833.14,5865.6,139382.08,,,closed,"('rebalance_sell',)"
smic_follower,000210.KS,DL,2024-06-03,2024-10-01,120,2,1,14,14,51790.79,43842.37,-111277.93,,,closed,"('rebalance_sell',)"
smic_follower,000640.KS,동아쏘시오홀딩스,2024-06-03,2024-10-01,120,1,1,6,6,95358.4,110295.72,89623.95,,,closed,"('rebalance_sell',)"
smic_follower,001530.KS,DI동일,2024-06-03,2024-09-20,109,1,3,25,25,22917.38,32346.89,235737.76,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower,002340.SZ,"GEM Co., Ltd.",2024-06-03,2024-10-01,120,4,1,524,524,1383.85,1536.55,80012.42,,,closed,"('rebalance_sell',)"
smic_follower,002714.SZ,Muyuan foods co ltd,2024-06-03,2024-10-01,120,4,1,79,79,9967.89,9980.03,959.71,,,closed,"('rebalance_sell',)"
smic_follower,004020.KS,현대제철,2024-06-03,2024-10-01,120,3,1,25,25,29465.14,27831.67,-40836.75,,,closed,"('rebalance_sell',)"
smic_follower,005290.KS,동진쎄미켐,2024-06-03,2024-10-01,120,4,1,21,21,39294.58,28928.98,-217677.54,,,closed,"('rebalance_sell',)"
smic_follower,005380.KS,현대차,2024-06-03,2024-10-01,120,1,1,2,2,265172.27,243402.44,-43539.66,,,closed,"('rebalance_sell',)"
smic_follower,005850.KS,에스엘,2024-06-03,2024-10-01,120,3,2,22,22,35573.11,36251.91,14933.58,,,closed,"('rebalance_sell',)"
smic_follower,006060.KS,화승인더,2024-06-03,2024-10-01,120,3,1,168,168,4223.52,3960.28,-44224.36,,,closed,"('rebalance_sell',)"
smic_follower,006260.KS,LS,2024-06-03,2024-06-04,1,1,1,3,3,169910.38,163398.85,-19534.6,,,closed,"('target_hit',)"
smic_follower,006650.KS,대한유화,2024-06-03,2024-10-01,120,3,1,6,6,134737.53,116015.18,-112334.13,,,closed,"('rebalance_sell',)"
smic_follower,007210.KS,벽산,2024-06-03,2024-10-01,120,3,2,335,335,2078.98,2118.5,13240.21,,,closed,"('rebalance_sell',)"
smic_follower,007690.KS,국도화학,2024-06-03,2024-10-01,120,2,1,20,20,34345.13,33170.99,-23482.77,,,closed,"('rebalance_sell',)"
smic_follower,008730.KS,율촌화학,2024-06-03,2024-10-01,120,4,1,28,28,32437.14,22644.41,-274196.64,,,closed,"('rebalance_sell',)"
smic_follower,009830.KS,한화솔루션,2024-06-03,2024-10-01,120,3,1,26,26,29496.09,25786.69,-96444.21,,,closed,"('rebalance_sell',)"
smic_follower,010950.KS,S-OIL,2024-06-03,2024-10-01,120,3,1,10,10,69084.88,61050.12,-80347.62,,,closed,"('rebalance_sell',)"
smic_follower,017650.KS,대림제지,2024-06-03,2024-10-01,120,3,1,90,90,7964.62,7082.61,-79380.61,,,closed,"('rebalance_sell',)"
smic_follower,023160.KS,태광,2024-06-03,2024-10-01,120,3,2,57,57,13350.6,14209.85,48977.14,,,closed,"('rebalance_sell',)"
smic_follower,025980.KS,아난티,2024-06-03,2024-10-01,120,4,1,129,129,5854.27,5077.53,-100198.67,,,closed,"('rebalance_sell',)"
smic_follower,032350.KS,롯데관광개발,2024-06-03,2024-10-01,120,3,1,69,69,10229.11,10155.07,-5108.77,,,closed,"('rebalance_sell',)"
smic_follower,032640.KS,LG유플러스,2024-06-03,2024-10-01,120,3,2,68,68,9765.17,9789.2,1634.38,,,closed,"('rebalance_sell',)"
smic_follower,036420.KS,제이콘텐트리,2024-06-03,2024-10-01,120,3,1,64,64,12055.02,10384.51,-106912.86,,,closed,"('rebalance_sell',)"
smic_follower,041830.KQ,인바디,2024-06-03,2024-10-01,120,3,1,26,26,25599.32,24689.39,-23658.34,,,closed,"('rebalance_sell',)"
smic_follower,042660.KS,한화오션,2024-06-03,2024-10-01,120,1,1,19,19,31120.22,30475.18,-12255.67,,,closed,"('rebalance_sell',)"
smic_follower,043650.KQ,국순당,2024-06-03,2024-10-01,120,2,2,144,144,5352.44,5177.98,-25121.27,,,closed,"('rebalance_sell',)"
smic_follower,044490.KQ,태웅,2024-06-03,2024-10-01,120,3,1,47,47,17626.13,14953.29,-125623.6,,,closed,"('rebalance_sell',)"
smic_follower,047810.KS,한국항공우주,2024-06-03,2024-10-01,120,3,2,13,13,52672.68,52379.1,-3816.55,,,closed,"('rebalance_sell',)"
smic_follower,052690.KS,한전기술,2024-06-03,2024-10-01,120,2,1,9,9,69756.43,66736.16,-27182.42,,,closed,"('rebalance_sell',)"
smic_follower,053030.KQ,바이넥스,2024-06-03,2024-10-01,120,1,4,46,46,12848.35,22263.6,433101.77,,,closed,"('rebalance_sell',)"
smic_follower,054210.KQ,이랜텍,2024-06-03,2024-10-01,120,3,2,101,101,8055.43,6226.69,-184702.52,,,closed,"('rebalance_sell',)"
smic_follower,054780.KQ,키이스트,2024-06-03,2024-10-01,120,4,1,137,137,5817.43,4758.32,-145098.18,,,closed,"('rebalance_sell',)"
smic_follower,060150.KQ,인선이엔티,2024-06-03,2024-10-01,120,3,2,109,109,6874.74,6077.65,-86883.19,,,closed,"('rebalance_sell',)"
smic_follower,068270.KS,셀트리온,2024-06-03,2024-10-01,120,1,1,3,3,164025.97,178499.51,43420.64,,,closed,"('rebalance_sell',)"
smic_follower,075580.KS,시그넷이브이,2024-06-03,2024-10-01,120,3,2,106,106,7676.5,7833.41,16632.85,,,closed,"('rebalance_sell',)"
smic_follower,078350.KS,한양디지텍,2024-06-03,2024-10-01,120,4,1,47,47,20356.84,13696.37,-313041.95,,,closed,"('rebalance_sell',)"
smic_follower,089600.KQ,나스미디어,2024-06-03,2024-10-01,120,3,2,42,42,17418.46,16009.74,-59166.06,,,closed,"('rebalance_sell',)"
smic_follower,089860.KQ,롯데렌탈,2024-06-03,2024-10-01,120,1,2,21,21,28118.27,30316.05,46153.42,,,closed,"('rebalance_sell',)"
smic_follower,099430.KQ,바이오플러스,2024-06-03,2024-10-01,120,2,3,148,148,4512.22,5309.13,117942.11,,,closed,"('rebalance_sell',)"
smic_follower,100840.KQ,SNT에너지,2024-06-03,2024-10-01,120,2,3,62,62,10257.31,12744.52,154206.98,,,closed,"('rebalance_sell',)"
smic_follower,114810.KQ,아이원스,2024-06-03,2024-10-01,120,3,1,74,74,11875.01,8439.28,-254244.07,,,closed,"('rebalance_sell',)"
smic_follower,119610.KQ,인터로조,2024-06-03,2024-10-01,120,3,1,26,26,24916.19,24839.02,-2006.36,,,closed,"('rebalance_sell',)"
smic_follower,1211.HK,BYD,2024-06-03,2024-07-01,28,1,1,43,43,13594.79,13701.56,4591.18,,,closed,"('rebalance_sell',)"
smic_follower,131970.KQ,두산테스나,2024-06-03,2024-10-01,120,3,1,20,20,40213.62,31073.71,-182798.24,,,closed,"('rebalance_sell',)"
smic_follower,148150.KQ,세경하이테크,2024-06-03,2024-10-01,120,4,1,102,102,9477.92,5865.6,-368456.88,,,closed,"('rebalance_sell',)"
smic_follower,159010.KQ,아스플로,2024-06-03,2024-10-01,120,4,1,84,84,9575.39,7252.2,-195148.11,,,closed,"('rebalance_sell',)"
smic_follower,170790.KQ,파이오링크,2024-06-03,2024-10-01,120,4,1,76,76,10351.2,8838.3,-114980.15,,,closed,"('rebalance_sell',)"
smic_follower,182360.KQ,큐브엔터,2024-06-03,2024-10-01,120,4,1,45,45,14386.23,13875.93,-22963.54,,,closed,"('rebalance_sell',)"
smic_follower,1833.HK,Ping An Healthcare & Technology,2024-06-03,2024-07-01,28,1,1,291,291,2030.37,2026.89,-1015.37,,,closed,"('rebalance_sell',)"
smic_follower,189300.KQ,인텔리안테크,2024-06-03,2024-10-01,120,3,1,12,12,58387.93,54865.3,-42271.54,,,closed,"('rebalance_sell',)"
smic_follower,192820.KS,코스맥스,2024-06-03,2024-06-04,1,1,1,3,3,168809.67,162501.05,-18925.84,,,closed,"('target_hit',)"
smic_follower,194480.KQ,데브시스터즈,2024-06-03,2024-10-01,120,3,1,16,16,50670.42,38904.49,-188254.88,,,closed,"('rebalance_sell',)"
smic_follower,196170.KQ,알테오젠,2024-06-03,2024-06-07,4,1,1,2,2,199129.36,268341.21,138423.69,,,closed,"('target_hit',)"
smic_follower,200710.KQ,에이디테크놀로지,2024-06-03,2024-10-01,120,4,1,32,32,28570.12,18853.71,-310925.11,,,closed,"('rebalance_sell',)"
smic_follower,210980.KS,SK디앤디,2024-06-03,2024-10-01,120,4,1,73,73,11000.57,8718.6,-166584.23,,,closed,"('rebalance_sell',)"
smic_follower,215000.KQ,골프존,2024-06-03,2024-10-01,120,2,1,10,10,71806.65,68731.26,-30753.87,,,closed,"('rebalance_sell',)"
smic_follower,228670.KQ,레이,2024-06-03,2024-10-01,120,3,2,74,74,10461.12,8629.09,-135570.58,,,closed,"('rebalance_sell',)"
smic_follower,237690.KQ,에스티팜,2024-06-03,2024-10-01,120,1,1,6,6,90959.09,100453.38,56965.75,,,closed,"('rebalance_sell',)"
smic_follower,248070.KS,솔루엠,2024-06-03,2024-10-01,120,3,1,33,33,23251.77,20250.28,-99049.09,,,closed,"('rebalance_sell',)"
smic_follower,278470.KS,에이피알,2024-06-03,2024-10-01,120,2,1,12,12,64608.64,53169.47,-137270.07,,,closed,"('rebalance_sell',)"
smic_follower,280360.KQ,롯데웰푸드,2024-06-03,2024-10-01,120,1,1,4,4,147695.95,140754.44,-27766.03,,,closed,"('rebalance_sell',)"
smic_follower,284740.KS,쿠쿠홈시스,2024-06-03,2024-10-01,120,3,2,30,30,21845.86,23114.92,38071.79,,,closed,"('rebalance_sell',)"
smic_follower,285490.KQ,노바텍,2024-06-03,2024-10-01,120,4,1,50,50,17407.91,12798.58,-230466.5,,,closed,"('rebalance_sell',)"
smic_follower,293490.KQ,카카오게임즈,2024-06-03,2024-10-01,120,4,1,36,36,20586.43,17457.14,-112654.35,,,closed,"('rebalance_sell',)"
smic_follower,294570.KQ,쿠콘,2024-06-03,2024-10-01,120,4,1,43,43,16694.33,15661.55,-44409.69,,,closed,"('rebalance_sell',)"
smic_follower,298020.KQ,효성티앤씨,2024-06-03,2024-10-01,120,2,1,2,2,341972.16,316722.43,-50499.46,,,closed,"('rebalance_sell',)"
smic_follower,310200.KQ,애니플러스,2024-06-03,2024-10-01,120,2,3,228,228,2844.22,2918.3,16890.2,,,closed,"('rebalance_sell',)"
smic_follower,322000.KS,현대에너지솔루션,2024-06-03,2024-10-01,120,3,1,25,25,31098.2,25188.16,-147751.02,,,closed,"('rebalance_sell',)"
smic_follower,344820.KQ,케이씨씨글라스,2024-06-03,2024-10-01,120,2,1,15,15,40636.4,39951.92,-10267.24,,,closed,"('rebalance_sell',)"
smic_follower,352820.KS,하이브,2024-06-03,2024-10-01,120,2,1,3,3,200630.34,168386.6,-96731.21,,,closed,"('rebalance_sell',)"
smic_follower,353810.KQ,이지바이오,2024-06-03,2024-10-01,120,2,2,169,169,4219.46,3808.52,-69448.42,,,closed,"('rebalance_sell',)"
smic_follower,363250.KQ,진시스템,2024-06-03,2024-10-01,120,2,3,99,99,6850.81,9264.12,238917.75,,,closed,"('rebalance_sell',)"
smic_follower,363280.KS,티와이홀딩스,2024-06-03,2024-10-01,120,3,2,195,195,3629.15,3609.5,-3832.73,,,closed,"('rebalance_sell',)"
smic_follower,366030.KQ,공구우먼,2024-06-03,2024-10-01,120,4,1,131,131,6205.1,5037.63,-152938.23,,,closed,"('rebalance_sell',)"
smic_follower,368600.KQ,아이씨에이치,2024-06-03,2024-10-01,120,3,2,169,169,4489.84,4084.44,-68512.58,,,closed,"('rebalance_sell',)"
smic_follower,375500.KS,DL이앤씨,2024-06-03,2024-10-01,120,3,1,20,20,33869.5,29677.14,-83847.24,,,closed,"('rebalance_sell',)"
smic_follower,376980.KQ,원티드랩,2024-06-03,2024-10-01,120,4,1,135,135,6310.84,5017.68,-174576.49,,,closed,"('rebalance_sell',)"
smic_follower,403870.KQ,HPSP,2024-06-03,2024-10-01,120,4,1,22,22,37847.31,31023.84,-150116.55,,,closed,"('rebalance_sell',)"
smic_follower,408920.KQ,메쎄이상,2024-06-03,2024-10-01,120,4,1,305,305,2386.32,2239.5,-44779.74,,,closed,"('rebalance_sell',)"
smic_follower,440110.KQ,파두,2024-06-03,2024-10-01,120,3,2,48,48,16805.92,15137.84,-80067.93,,,closed,"('rebalance_sell',)"
smic_follower,453340.KQ,현대그린푸드,2024-06-03,2024-10-01,120,3,2,56,56,12096.61,11860.52,-13220.69,,,closed,"('rebalance_sell',)"
smic_follower,5726.T,"OSAKA Titanium Technologies Co.,Ltd.",2024-06-03,2025-01-02,213,5,3,196,196,23601.57,18738.65,-953132.5,,,closed,"('rebalance_sell',)"
smic_follower,950170.KQ,JTC,2024-06-03,2024-10-01,120,2,2,144,144,5103.38,4639.62,-66782.64,,,closed,"('rebalance_sell',)"
smic_follower,FLNC,Fluence Energy Inc.,2024-06-03,2024-09-02,91,3,1,28,28,29367.59,24425.04,-138391.27,,,closed,"('rebalance_sell',)"
smic_follower,ISRG,Intuitive Surgical,2024-06-03,2024-09-02,91,1,1,1,1,558537.73,655008.61,96470.88,,,closed,"('rebalance_sell',)"
smic_follower,LEU,Centrus Energy Corp,2024-06-03,2024-06-04,1,1,1,9,9,65125.4,61671.22,-31087.56,,,closed,"('target_hit',)"
smic_follower,PLTR,Palantir Technologies Inc.,2024-06-03,2024-09-02,91,1,2,20,20,29485.53,41234.11,234971.77,,,closed,"('rebalance_sell',)"
smic_follower,005720.KS,넥센,2024-07-01,2024-10-01,92,3,1,142,142,4814.57,4553.82,-37026.68,,,closed,"('rebalance_sell',)"
smic_follower,016380.KS,KG스틸,2024-07-01,2024-10-01,92,2,1,115,115,6337.16,6673.62,38692.39,,,closed,"('rebalance_sell',)"
smic_follower,029460.KS,케이씨,2024-07-01,2024-10-01,92,2,1,34,34,20276.41,20549.55,9286.83,,,closed,"('rebalance_sell',)"
smic_follower,192400.KQ,쿠쿠홀딩스,2024-07-01,2024-10-01,92,1,1,28,28,21664.07,22794.04,31639.04,,,closed,"('rebalance_sell',)"
smic_follower,271560.KS,오리온,2024-07-01,2024-10-01,92,2,1,7,7,91616.66,97261.22,39511.91,,,closed,"('rebalance_sell',)"
smic_follower,1211.HK,BYD,2024-08-01,2024-10-01,61,2,1,49,49,13260.57,15894.52,129063.46,,,closed,"('rebalance_sell',)"
smic_follower,1833.HK,Ping An Healthcare & Technology,2024-08-01,2024-10-01,61,2,1,397,397,1909.6,2436.26,209083.93,,,closed,"('rebalance_sell',)"
smic_follower,ANET,Arista Networks,2024-10-01,2025-09-01,335,3,5,93,93,125471.34,130011.03,422191.12,,,closed,"('rebalance_sell',)"
smic_follower,CHGG,Chegg,2024-10-01,2025-09-01,335,7,5,8129,8129,1510.66,1655.36,1176235.42,,,closed,"('rebalance_sell',)"
smic_follower,FLNC,Fluence Energy Inc.,2024-10-01,2025-09-01,335,5,6,1323,1323,9453.11,9161.6,-385677.55,,,closed,"('rebalance_sell',)"
smic_follower,INMD,Inmode,2024-10-01,2025-09-01,335,7,5,547,547,22053.22,22659.65,331719.23,,,closed,"('rebalance_sell',)"
smic_follower,ISRG,Intuitive Surgical,2024-10-01,2024-11-07,37,1,2,7,7,638033.86,698984.48,426654.33,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower,MP,MP Materials,2024-10-01,2025-07-15,287,4,7,415,415,28649.54,31530.0,1195393.7,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower,PLTR,Palantir Technologies Inc.,2024-10-01,2024-10-09,8,1,1,95,95,47988.1,57709.03,923487.58,,,closed,"('target_hit',)"
smic_follower,TSM,TSMC,2024-10-01,2025-09-01,335,3,4,47,47,239275.79,265329.2,1224510.49,,,closed,"('rebalance_sell',)"
smic_follower,WFG,West Fraser Timber. Co. Ltd,2024-10-01,2025-09-01,335,4,5,103,103,115157.94,112122.28,-312672.85,,,closed,"('rebalance_sell',)"
smic_follower,000210.KS,DL,2024-11-01,2025-03-03,122,4,1,21,21,37695.92,33368.08,-90884.59,,,closed,"('rebalance_sell',)"
smic_follower,000640.KS,동아쏘시오홀딩스,2024-11-01,2025-03-03,122,3,1,7,7,108239.93,91489.97,-117249.77,,,closed,"('rebalance_sell',)"
smic_follower,002340.SZ,"GEM Co., Ltd.",2024-11-01,2025-02-03,94,2,2,469,469,1521.36,1375.13,-68583.19,,,closed,"('rebalance_sell',)"
smic_follower,002714.SZ,Muyuan foods co ltd,2024-11-01,2025-02-03,94,2,1,75,75,9345.39,8018.94,-99484.18,,,closed,"('rebalance_sell',)"
smic_follower,004020.KS,현대제철,2024-11-01,2025-03-03,122,3,1,29,29,24496.95,26584.73,60545.75,,,closed,"('rebalance_sell',)"
smic_follower,005290.KS,동진쎄미켐,2024-11-01,2025-03-03,122,4,1,31,31,25237.36,26135.84,27852.64,,,closed,"('rebalance_sell',)"
smic_follower,005380.KS,현대차,2024-11-01,2025-03-03,122,2,1,3,3,209802.97,192527.34,-51826.88,,,closed,"('rebalance_sell',)"
smic_follower,005720.KS,넥센,2024-11-01,2025-03-03,122,3,2,160,160,4525.1,4550.7,4097.1,,,closed,"('rebalance_sell',)"
smic_follower,005850.KS,에스엘,2024-11-01,2025-03-03,122,2,1,20,20,32118.37,34315.75,43947.76,,,closed,"('rebalance_sell',)"
smic_follower,006060.KS,화승인더,2024-11-01,2025-03-03,122,1,3,148,148,4252.76,5050.34,118041.09,,,closed,"('rebalance_sell',)"
smic_follower,006650.KS,대한유화,2024-11-01,2025-03-03,122,3,1,8,8,94699.02,88582.53,-48931.96,,,closed,"('rebalance_sell',)"
smic_follower,007210.KS,벽산,2024-11-01,2025-03-03,122,3,2,343,343,1975.72,2148.84,59377.26,,,closed,"('rebalance_sell',)"
smic_follower,007690.KS,국도화학,2024-11-01,2025-03-03,122,3,2,23,23,31048.03,31764.57,16480.32,,,closed,"('rebalance_sell',)"
smic_follower,008730.KS,율촌화학,2024-11-01,2025-03-03,122,3,2,29,29,27364.33,27726.76,10510.42,,,closed,"('rebalance_sell',)"
smic_follower,009830.KS,한화솔루션,2024-11-01,2025-03-03,122,3,2,37,37,20395.41,21237.05,31140.66,,,closed,"('rebalance_sell',)"
smic_follower,010950.KS,S-OIL,2024-11-01,2025-03-03,122,2,1,11,11,57837.57,56760.65,-11846.16,,,closed,"('rebalance_sell',)"
smic_follower,016380.KS,KG스틸,2024-11-01,2025-03-03,122,3,2,115,115,6532.24,6136.15,-45550.44,,,closed,"('rebalance_sell',)"
smic_follower,017650.KS,대림제지,2024-11-01,2025-03-03,122,3,2,102,102,6941.27,6298.36,-65577.16,,,closed,"('rebalance_sell',)"
smic_follower,023160.KS,태광,2024-11-01,2025-03-03,122,1,4,51,51,12338.02,21298.89,457004.45,,,closed,"('rebalance_sell',)"
smic_follower,025980.KS,아난티,2024-11-01,2025-03-03,122,3,2,133,133,5002.5,5824.65,109345.9,,,closed,"('rebalance_sell',)"
smic_follower,029460.KS,케이씨,2024-11-01,2025-03-03,122,4,1,40,40,18372.44,18554.45,7280.5,,,closed,"('rebalance_sell',)"
smic_follower,032350.KS,롯데관광개발,2024-11-01,2025-03-03,122,3,1,83,83,9152.21,8100.11,-87324.04,,,closed,"('rebalance_sell',)"
smic_follower,032640.KS,LG유플러스,2024-11-01,2025-03-03,122,3,2,75,75,10081.48,10691.62,45760.17,,,closed,"('rebalance_sell',)"
smic_follower,036420.KS,제이콘텐트리,2024-11-01,2025-03-03,122,3,2,89,89,8820.34,10268.61,128896.34,,,closed,"('rebalance_sell',)"
smic_follower,041830.KQ,인바디,2024-11-01,2025-03-03,122,1,1,26,26,24115.67,23492.33,-16206.88,,,closed,"('rebalance_sell',)"
smic_follower,042660.KS,한화오션,2024-11-01,2025-01-15,75,1,3,23,23,26817.42,46442.5,451376.88,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower,043650.KQ,국순당,2024-11-01,2025-03-03,122,4,1,147,147,4994.13,4518.91,-69857.76,,,closed,"('rebalance_sell',)"
smic_follower,044490.KQ,태웅,2024-11-01,2025-03-03,122,3,2,59,59,12941.63,13660.7,42425.24,,,closed,"('rebalance_sell',)"
smic_follower,047810.KS,한국항공우주,2024-11-01,2024-11-11,10,1,1,10,10,57637.44,67733.71,100962.67,,,closed,"('target_hit',)"
smic_follower,052690.KS,한전기술,2024-11-01,2025-03-03,122,2,2,11,11,64951.29,63707.23,-13684.59,,,closed,"('rebalance_sell',)"
smic_follower,053030.KQ,바이넥스,2024-11-01,2025-03-03,122,3,2,35,35,19283.38,17725.63,-54521.56,,,closed,"('rebalance_sell',)"
smic_follower,054210.KQ,이랜텍,2024-11-01,2025-03-03,122,3,2,144,144,5279.96,5137.39,-20530.14,,,closed,"('rebalance_sell',)"
smic_follower,054780.KQ,키이스트,2024-11-01,2025-03-03,122,2,3,175,175,4355.23,4396.26,7181.08,,,closed,"('rebalance_sell',)"
smic_follower,060150.KQ,인선이엔티,2024-11-01,2025-03-03,122,3,2,123,123,5516.43,5104.05,-50722.07,,,closed,"('rebalance_sell',)"
smic_follower,067160.KQ,아프리카TV,2024-11-01,2025-03-03,122,2,1,7,7,93103.34,99156.57,42372.57,,,closed,"('rebalance_sell',)"
smic_follower,068270.KS,셀트리온,2024-11-01,2025-03-03,122,1,1,3,3,165950.29,176489.79,31618.48,,,closed,"('rebalance_sell',)"
