매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-09-01,77800.0,지역난방공사,071320,KR,5.0,1,star,2024-08-16,67600.0,2025-10-01,90100.0,30,15.12,reversal_1mo_만기
2025-09-01,19450.0,지니언스,263860,KR,5.0,1,yig,2025-07-18,32500.0,2025-10-01,25850.0,30,32.11,reversal_1mo_만기
2025-08-01,17100.0,아이티센글로벌,124500,KR,5.0,1,kuvic,2024-12-05,8320.0,2025-09-01,14240.0,31,-17.22,reversal_1mo_만기
2025-08-01,11470.0,인카금융서비스,211050,KR,5.0,2,smic|star,2023-11-29|2024-10-11,4101.93|8100.0,2025-09-01,11680.0,31,1.22,reversal_1mo_만기
2025-08-01,25850.0,LS마린솔루션,060370,KR,5.0,1,ewha,2025-04-04,21130.0,2025-09-01,22750.0,31,-12.52,reversal_1mo_만기
2025-08-01,3.87,FNKO,FNKO,US,5.0,1,smic,2024-11-16,16.1,2025-09-01,3.46,31,-11.13,reversal_1mo_만기_no_open
2025-08-01,48950.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2025-09-01,50000.0,31,1.53,reversal_1mo_만기
2025-08-01,255500.0,하이브,352820,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2023-10-13|2022-05-28|2024-11-14|2023-02-08|2024-06-28|2025-02-24,334500.0|381500.0|310300.0|229500.0|400500.0|369600.0,2025-09-01,286500.0,31,11.46,reversal_1mo_만기
2025-08-01,51000.0,실리콘투,257720,KR,5.0,2,kuvic|yig,2025-05-15|2024-11-20,59000.0|60000.0,2025-09-01,44650.0,31,-12.98,reversal_1mo_만기
2025-08-01,41450.0,시프트업,462870,KR,5.0,1,star,2025-01-02,89100.0,2025-09-01,41450.0,31,-0.6,reversal_1mo_만기
2025-08-01,79500.0,SOOP,067160,KR,5.0,3,ewha|smic|voera,2021-09-15|2022-02-12|2024-10-11,185200.0|173000.0|182500.0,2025-09-01,77700.0,31,-2.85,reversal_1mo_만기
2025-08-01,66900.0,현대건설,000720,KR,5.0,2,ewha|voera,2025-05-30|2025-07-30,93300.0|104971.0,2025-09-01,61200.0,31,-9.07,reversal_1mo_만기
2025-08-01,15930.0,아이패밀리에스씨,114840,KR,5.0,1,star,2024-02-09,46570.0,2025-09-01,26050.0,31,62.55,reversal_1mo_만기
2025-08-01,27550.0,주성엔지니어링,036930,KR,5.0,3,smic|star|yig,2021-10-16|2022-03-16|2024-09-13,26700.0|34100.0|31350.0,2025-09-01,27300.0,31,-1.5,reversal_1mo_만기
2025-08-01,8390.0,크라우드웍스,355390,KR,5.0,1,star,2024-03-11,64500.0,2025-09-01,5840.0,31,-30.81,reversal_1mo_만기
2025-08-01,5918.0,폰드그룹,472850,KR,5.0,1,smic,2025-05-29,16057.0,2025-09-01,5367.0,31,-9.85,reversal_1mo_만기
2025-08-01,83700.0,와이지엔터테인먼트,122870,KR,5.0,1,star,2024-12-05,62900.0,2025-09-01,102800.0,31,22.08,reversal_1mo_만기
2025-08-01,475.46,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-09-01,473.3,31,-1.05,reversal_1mo_만기_no_open
2025-08-01,15630.0,KT나스미디어,089600,KR,5.0,2,smic|yig,2022-10-08|2025-05-08,45500.0|21550.0,2025-09-01,14630.0,31,-6.96,reversal_1mo_만기
