매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-05-07,37600.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),파크시스템스,140860,KR,5.0,4,smic,2020-05-06,55993.0,2020-07-09,55993.0,63,48.03,목표가_절반익절
2020-06-01,88800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),이오테크닉스,039030,KR,5.0,2,smic,2020-05-31,107593.0,2020-07-07,105300.0,36,17.87,목표가_절반익절
2020-06-01,12200.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),피엔티,137400,KR,5.0,3,smic,2020-05-31,14572.0,2020-07-06,14400.0,35,17.33,목표가_절반익절
2020-05-15,240500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-05-14),신세계,004170,KR,5.0,2,voera,2020-05-14,278000.0,2020-07-01,223000.0,47,84.34,runner_thesis_break_200MA
2020-05-07,8920.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),인텍플러스,064290,KR,5.0,1,smic,2020-05-06,12534.0,2020-06-19,12534.0,43,39.67,목표가_절반익절
2020-01-02,12730.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),NHN KCP,060250,KR,5.0,1,smic,2019-08-11,19300.0,2020-04-03,19300.0,92,50.7,목표가_절반익절
2020-01-02,8500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),KZ정밀,036560,KR,5.0,1,smic,2019-12-18,15670.0,2020-04-01,5730.0,90,34.02,runner_thesis_break_200MA
2020-01-02,22050.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),비에이치,090460,KR,5.0,3,smic,2019-11-05,45300.0,2020-04-01,15450.0,90,39.3,runner_thesis_break_200MA
2020-03-02,1235000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-02-28),LG생활건강,051900,KR,5.0,1,voera,2020-02-28,,2020-04-01,1120000.0,30,80.29,runner_thesis_break_200MA
2020-01-02,262500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),SK,034730,KR,5.0,1,smic,2019-12-18,367000.0,2020-04-01,163500.0,90,23.83,runner_thesis_break_200MA
2020-01-02,17777.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),동국제약,086450,KR,5.0,1,smic,2019-11-05,20175.56,2020-04-01,15315.0,90,71.27,runner_thesis_break_200MA
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-04-01,8440.0,90,-30.09,runner_thesis_break_200MA
2020-01-02,27700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),콜마비앤에이치,200130,KR,5.0,1,smic,2019-08-11,34500.0,2020-04-01,23150.0,90,66.15,runner_thesis_break_200MA
2020-01-02,21780.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),코윈테크,282880,KR,5.0,2,smic,2019-11-05,41100.0,2020-04-01,15318.0,90,39.82,runner_thesis_break_200MA
2020-01-02,2675.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),알서포트,131370,KR,5.0,1,smic,2019-08-11,5200.0,2020-03-31,5200.0,89,93.23,목표가_절반익절
2020-01-02,7780.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),덱스터,206560,KR,5.0,1,smic,2019-08-11,11700.0,2020-03-02,6150.0,60,57.15,runner_thesis_break_200MA
2020-01-02,23500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),지노믹트리,228760,KR,5.0,2,smic,2019-08-11,,2020-03-02,17250.0,60,45.93,runner_thesis_break_200MA
2020-01-02,8466.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),이엠텍,091120,KR,5.0,1,smic,2019-08-11,19500.0,2020-03-02,7870.0,60,84.81,runner_thesis_break_200MA
2020-01-02,16100.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),에코마케팅,230360,KR,5.0,2,smic,2019-11-05,52500.0,2020-03-02,13075.0,60,61.45,runner_thesis_break_200MA
2020-01-02,15700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),삼양패키징,272550,KR,5.0,2,smic,2019-11-05,23687.0,2020-03-02,15300.0,60,93.74,runner_thesis_break_200MA
2020-01-02,33350.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: yig 2019-11-01),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-02-03,28300.0,32,68.7,runner_thesis_break_200MA
2020-01-02,111500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),HS효성첨단소재,298050,KR,5.0,3,smic,2019-08-11,143300.0,2020-02-03,97200.0,32,73.31,runner_thesis_break_200MA
2020-01-02,3057.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-24),세진중공업,075580,KR,5.0,3,smic,2019-12-24,,2020-02-03,2639.0,32,71.62,runner_thesis_break_200MA
2020-01-02,4330.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),SFA반도체,036540,KR,5.0,1,smic,2019-12-18,5500.0,2020-01-20,5390.0,18,23.73,목표가_절반익절
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-01-10,12600.0,8,4.37,목표가_절반익절
2020-01-02,42750.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),아이티엠반도체,084850,KR,5.0,1,smic,2019-12-18,47200.0,2020-01-10,46300.0,8,7.66,목표가_절반익절
