매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2023-10-05,18000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-10-04)",바디텍메드,206640,KR,5.0,2,star,2023-10-04,33370.0,2023-10-06,17650.0,1,-2.53,supertrend_bearish_flip
2023-09-11,17305.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08)",하이로닉,149980,KR,5.0,1,star,2023-09-08,,2023-10-06,14191.0,25,-18.49,supertrend_bearish_flip
2023-09-11,27850.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08, smic 2020-05-06)",펌텍코리아,251970,KR,5.0,3,smic|star,2020-05-06|2023-09-08,20224.0|34300.0,2023-10-05,24100.0,24,-13.98,supertrend_bearish_flip
2023-01-16,306000.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2022-12-08)",POSCO홀딩스,005490,KR,5.0,2,smic,2022-12-08,365000.0,2023-10-05,524000.0,262,70.22,supertrend_bearish_flip
2023-08-02,134000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-08-01, ewha 2023-02-08)",에스엠,041510,KR,5.0,2,ewha|star,2023-02-08|2023-08-01,135600.0|189200.0,2023-10-05,122500.0,64,-9.13,supertrend_bearish_flip
2023-09-21,30550.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: kuvic 2023-09-20)",엘오티베큠,083310,KR,5.0,1,kuvic,2023-09-20,59800.0,2023-10-05,28550.0,14,-7.11,supertrend_bearish_flip
2023-08-11,4033.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: yig 2023-08-10, smic 2023-04-13)",글로벌텍스프리,204620,KR,5.0,3,smic|yig,2023-04-13|2023-08-10,3800.0|8370.0,2023-10-05,4930.0,55,21.51,supertrend_bearish_flip
2023-05-26,23686.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: smic 2023-05-25, ewha 2022-05-28)",JW중외제약,001060,KR,5.0,2,ewha|smic,2022-05-28|2023-05-25,38300.0|35600.0,2023-10-05,36976.0,132,55.17,supertrend_bearish_flip
2023-09-01,24250.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: star 2023-07-02)",SAMG엔터,419530,KR,5.0,2,star,2023-07-02,37590.0,2023-09-27,22750.0,26,-6.75,supertrend_bearish_flip
2023-09-11,64000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08, ewha 2023-05-24)",씨앤씨인터내셔널,352480,KR,5.0,2,ewha|star,2023-05-24|2023-09-08,59400.0,2023-09-27,57100.0,16,-11.32,supertrend_bearish_flip
2023-09-18,51700.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: yig 2023-09-15, smic 2020-06-22)",두산테스나,131970,KR,5.0,3,smic|yig,2020-06-22|2023-09-15,83099.0|71300.0,2023-09-26,44950.0,8,-13.58,supertrend_bearish_flip
2023-09-11,20375.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08)",티이엠씨,425040,KR,5.0,1,star,2023-09-08,69600.0,2023-09-26,18800.0,15,-8.28,supertrend_bearish_flip
2023-09-21,46732.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: kuvic 2023-09-20, smic 2023-05-25)",루닛,328130,KR,5.0,2,kuvic|smic,2023-05-25|2023-09-20,32447.73,2023-09-26,43313.0,5,-7.87,supertrend_bearish_flip
2023-05-25,21400.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: smic 2023-05-11)",진시스템,363250,KR,5.0,1,smic,2023-05-11,32800.0,2023-09-25,24300.0,123,12.87,supertrend_bearish_flip
2023-09-11,88400.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08, smic 2023-05-25, yig 2023-05-24)",기가비스,420770,KR,5.0,3,smic|star|yig,2023-05-24|2023-05-25|2023-09-08,84000.0|84800.0|129000.0,2023-09-22,69500.0,11,-21.85,supertrend_bearish_flip
2023-09-06,465000.0,"리포트 발간 후 3개월 내 슈퍼트렌드(10,3) 상방 전환 → 익일 시가 진입 (트리거: ewha 2023-07-22, star 2022-10-31, smic 2019-08-11)",HS효성첨단소재,298050,KR,5.0,3,ewha|smic|star,2019-08-11|2022-10-31|2023-07-22,143300.0|616000.0,2023-09-22,405000.0,16,-13.43,supertrend_bearish_flip
2023-08-28,67000.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: ewha 2023-08-26, smic 2020-05-31)",피엔티,137400,KR,5.0,3,ewha|smic,2020-05-31|2023-08-26,14572.0|94800.0,2023-09-22,62800.0,25,-6.83,supertrend_bearish_flip
2023-03-13,8284.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: ewha 2023-03-11, smic 2022-11-13)",이수페타시스,007660,KR,5.0,3,ewha|smic,2022-11-13|2023-03-11,7600.0|15600.0,2023-09-13,28981.0,184,247.75,supertrend_bearish_flip
2023-09-11,4375.0,"리포트 발간 시점 슈퍼트렌드(10,3) 상방 → 익일 시가 진입 (트리거: star 2023-09-08)",SK리츠,395400,KR,5.0,2,star,2023-09-08,10820.0,2023-09-12,4355.0,1,-1.05,supertrend_bearish_flip
