매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-05-01,188.52,hrp 월간 리밸런스 — 목표비중 1.8% 신규 편입 (18개월 유효 리포트 유니버스),CAMT,CAMT,US,5.0,1,smic,2026-04-16,238.67,2026-06-01,168.0,31,-9.45,s_rebalance_trim
2026-04-01,117100.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),인텔리안테크,189300,KR,5.0,1,ewha|kuvic|smic|star|voera,2025-10-04|2021-12-13|2026-03-27|2023-11-17|2025-08-31,67400.0|122000.0|198000.0|96600.0|71700.0,2026-05-01,132700.0,30,12.64,s_rebalance_exit
2026-02-02,73500.0,hrp 월간 리밸런스 — 목표비중 0.5% 재조정 보유,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2024-10-17,185200.0|173000.0|182500.0,2026-05-01,58400.0,88,-16.75,s_rebalance_exit
2026-04-01,127700.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),대주전자재료,078600,KR,5.0,1,ewha|star,2021-11-27|2025-08-31,142000.0|116900.0,2026-05-01,158500.0,30,23.38,s_rebalance_exit
2026-04-01,194445.0,hrp 월간 리밸런스 — 목표비중 0.4% 신규 편입 (18개월 유효 리포트 유니버스),셀트리온,068270,KR,5.0,1,ewha|kuvic|smic,2022-12-08|2024-06-27|2024-10-04,222000.0|275200.0|235600.0,2026-05-01,191109.0,30,-2.3,s_rebalance_exit
2026-04-01,6270.0,hrp 월간 리밸런스 — 목표비중 0.5% 신규 편입 (18개월 유효 리포트 유니버스),SK리츠,395400,KR,5.0,1,star|yig,2023-09-08|2024-10-05,10820.0|6070.0,2026-05-01,6760.0,30,7.17,s_rebalance_exit
2026-04-01,21250.0,hrp 월간 리밸런스 — 목표비중 0.3% 신규 편입 (18개월 유효 리포트 유니버스),IPARK현대산업개발,294870,KR,5.0,1,smic|star,2024-09-11|2024-10-17,31200.0|35600.0,2026-05-01,22950.0,30,7.35,s_rebalance_exit
2026-02-02,31300.0,hrp 월간 리밸런스 — 목표비중 0.1% 재조정 보유,삼화콘덴서,001820,KR,5.0,1,ewha,2024-11-23,42200.0,2026-05-01,67200.0,88,113.41,s_rebalance_exit
2026-04-01,171000.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),쎄트렉아이,099320,KR,5.0,1,ewha|star,2025-01-09|2025-02-21,71400.0|76400.0,2026-05-01,166000.0,30,-3.51,s_rebalance_exit
2026-04-01,68500.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),지투지바이오,456160,KR,5.0,1,smic,2025-11-11,319800.0,2026-05-01,85600.0,30,24.21,s_rebalance_exit
2026-04-01,89900.0,hrp 월간 리밸런스 — 목표비중 0.1% 신규 편입 (18개월 유효 리포트 유니버스),큐리옥스바이오시스템즈,445680,KR,5.0,1,star,2026-03-14,260500.0,2026-05-01,102100.0,30,12.89,s_rebalance_exit
2026-04-01,58700.0,hrp 월간 리밸런스 — 목표비중 0.2% 신규 편입 (18개월 유효 리포트 유니버스),링크솔루션,474650,KR,5.0,1,star,2026-03-14,100400.0,2026-05-01,59400.0,30,0.59,s_rebalance_exit
2025-11-03,89.0522,hrp 월간 리밸런스 — 목표비중 1.4% 재조정 보유,GLW,GLW,US,5.0,1,smic,2025-10-23,144.0,2026-05-01,161.7721,179,21.72,s_rebalance_trim
2026-03-02,193.5,hrp 월간 리밸런스 — 목표비중 0.8% 재조정 보유,LEU,LEU,US,5.0,1,smic|star,2024-05-24|2025-06-19,255.98,2026-05-01,208.08,60,12.62,s_rebalance_trim
2025-01-02,16.767,hrp 월간 리밸런스 — 목표비중 3.8% 재조정 보유,LEVI,LEVI,US,5.0,1,smic,2024-11-21,26.33,2026-05-01,22.13,484,14.44,s_rebalance_trim
2026-03-02,112.97,hrp 월간 리밸런스 — 목표비중 0.8% 재조정 보유,ALAB,ALAB,US,5.0,1,star,2025-01-09,168.37,2026-05-01,195.98,60,72.49,s_rebalance_trim
2026-01-02,18.04,hrp 월간 리밸런스 — 목표비중 1.7% 재조정 보유,CLBT,CLBT,US,5.0,1,smic,2025-05-25,29.7,2026-05-01,13.3,119,-22.78,s_rebalance_trim
2025-07-01,60.96,hrp 월간 리밸런스 — 목표비중 2.2% 재조정 보유,DOCS,DOCS,US,5.0,1,smic,2025-05-25,75.4,2026-05-01,24.93,304,-11.73,s_rebalance_trim
2025-07-01,28.2,hrp 월간 리밸런스 — 목표비중 2.4% 재조정 보유,SRAD,SRAD,US,5.0,1,smic,2025-05-25,33.82,2026-05-01,13.21,304,-29.95,s_rebalance_trim
2025-08-01,55.18,hrp 월간 리밸런스 — 목표비중 0.8% 재조정 보유,TEM,TEM,US,5.0,1,smic,2025-05-25,228.5,2026-05-01,55.19,273,4.63,s_rebalance_trim
