매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2026-05-21,14620.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엔알비,475230,KR,5.0,1,star,2026-03-14,38600.0,2026-06-08,10610.0,18,-27.86,dip_atr3_stop
2026-05-07,24300.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),일동제약,249420,KR,5.0,1,star,2026-03-14,59200.0,2026-06-05,20700.0,29,-15.33,dip_atr3_stop
2026-05-21,9130.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),아스테라시스,450950,KR,5.0,1,star,2026-03-14,17780.0,2026-06-04,8100.0,14,-11.81,dip_atr3_stop
2026-05-08,52000.0,발간일(2025-11-17) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),프로티나,468530,KR,5.0,1,kuvic,2025-11-17,90700.0,2026-06-02,35550.0,25,-32.04,dip_atr3_stop
2026-03-06,6840.0,발간일(2025-10-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),동방메디컬,240550,KR,5.0,1,yig,2025-10-14,14520.0,2026-06-01,6990.0,87,1.58,dip_atr3_stop
2026-05-15,101500.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엠앤씨솔루션,484870,KR,5.0,2,kuvic|star,2026-03-14|2026-03-27,257300.0|158000.0,2026-05-28,79900.0,13,-21.75,dip_atr3_stop
2026-05-19,17490.0,발간일(2026-04-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),아모텍,052710,KR,5.0,1,yig,2026-04-14,54100.0,2026-05-26,26235.0,7,49.1,dip_+50pct
2026-04-08,294000.0,발간일(2025-12-15) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),파마리서치,214450,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2025-08-22|2025-12-15|2024-09-14|2024-11-11|2025-01-09|2025-05-17,962000.0|805000.0|245000.0|250000.0,2026-05-21,301000.0,43,1.77,dip_atr3_stop
2026-04-07,24050.0,발간일(2025-10-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),제이브이엠,054950,KR,5.0,3,ewha|star|yig,2022-08-16|2026-04-04|2025-10-14,26320.0|36900.0|41350.0,2026-05-20,23450.0,43,-3.08,dip_atr3_stop
2026-04-28,19190.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엔알비,475230,KR,5.0,1,star,2026-03-14,38600.0,2026-05-20,15140.0,22,-21.58,dip_atr3_stop
2026-04-01,68500.0,발간일(2025-11-11) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),지투지바이오,456160,KR,5.0,1,smic,2025-11-11,319800.0,2026-05-18,63100.0,47,-8.44,dip_atr3_stop
2026-03-31,98100.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엠앤씨솔루션,484870,KR,5.0,2,kuvic|star,2026-03-14|2026-03-27,257300.0|158000.0,2026-05-14,99800.0,44,1.12,dip_atr3_stop
2026-04-10,35450.0,발간일(2026-03-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),그래피,318060,KR,5.0,1,star,2026-03-14,87400.0,2026-05-12,29050.0,32,-18.54,dip_atr3_stop
2026-03-24,12290.0,발간일(2025-11-26) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),인카금융서비스,211050,KR,5.0,3,kuvic|smic|star,2023-11-29|2024-10-17|2025-11-26,4101.93|8100.0|36700.0,2026-05-06,10450.0,43,-15.48,dip_atr3_stop
2026-04-01,456500.0,발간일(2025-11-20) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),HD현대중공업,329180,KR,5.0,2,star|yig,2024-06-30|2025-11-20,173400.0|780000.0,2026-04-27,673000.0,26,46.54,dip_+50pct
2026-03-05,77.0,발간일(2025-10-23) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),CRWV,CRWV,US,5.0,1,smic,2025-10-23,,2026-04-14,115.5,40,50.74,dip_+50pct
2026-02-09,339000.0,발간일(2025-08-22) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),파마리서치,214450,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2025-08-22|2025-12-15|2024-09-14|2024-11-11|2025-01-09|2025-05-17,962000.0|805000.0|245000.0|250000.0,2026-04-07,288500.0,57,-15.41,dip_atr3_stop
2026-03-05,24350.0,발간일(2025-10-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),제이브이엠,054950,KR,5.0,3,ewha|star|yig,2022-08-16|2023-10-07|2025-10-14,26320.0|39700.0|41350.0,2026-04-01,24050.0,27,-1.82,dip_atr3_stop
2026-03-05,101200.0,발간일(2025-11-06) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),엘앤에프,066970,KR,5.0,3,ewha|star|yig,2022-11-25|2025-12-12|2025-11-06,261600.0|204200.0|184000.0,2026-03-27,151800.0,22,49.1,dip_+50pct
2026-01-12,7420.0,발간일(2025-10-14) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),동방메디컬,240550,KR,5.0,1,yig,2025-10-14,14520.0,2026-03-05,6820.0,52,-8.64,dip_atr3_stop
2026-02-10,2990.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),애니플러스,310200,KR,5.0,3,kuvic|smic|star,2025-06-10|2023-09-20|2025-08-31,7680.0|6300.0|9120.0,2026-03-05,3010.0,23,0.07,dip_atr3_stop
2026-01-07,142500.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),달바글로벌,483650,KR,5.0,1,star,2025-08-31,292500.0,2026-03-05,150000.0,57,4.63,dip_atr3_stop
2026-02-02,92.835,발간일(2025-10-23) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),CRWV,CRWV,US,5.0,1,smic,2025-10-23,,2026-03-04,77.8,30,-14.73,dip_atr3_stop
2025-12-19,785000.0,발간일(2025-11-11) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),두산,000150,KR,5.0,2,kuvic|smic,2025-08-19|2025-11-11,1874000.0,2026-02-25,1165000.0,68,47.52,dip_+50pct
2025-12-18,67300.0,발간일(2025-11-11) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),지투지바이오,456160,KR,5.0,1,smic,2025-11-11,319800.0,2026-02-23,97200.0,67,43.56,dip_+50pct
2026-01-16,16480.0,발간일(2025-10-23) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),마이크로컨텍솔,098120,KR,5.0,1,smic,2025-10-23,58200.0,2026-02-13,24720.0,28,49.1,dip_+50pct
2026-01-09,17300.0,발간일(2025-07-18) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),지니언스,263860,KR,5.0,1,yig,2025-07-18,32500.0,2026-02-09,17650.0,31,1.41,dip_atr3_stop
2026-01-09,3150.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),애니플러스,310200,KR,5.0,3,kuvic|smic|star,2025-06-10|2023-09-20|2025-08-31,7680.0|6300.0|9120.0,2026-02-09,2890.0,31,-8.8,dip_atr3_stop
2026-02-04,450500.0,발간일(2025-08-22) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),파마리서치,214450,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2025-08-22|2025-12-15|2024-09-14|2024-11-11|2025-01-09|2025-05-17,962000.0|805000.0|245000.0|250000.0,2026-02-06,326000.0,2,-28.07,dip_atr3_stop
2025-11-24,95000.0,발간일(2025-08-31) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),풍산,103140,KR,5.0,1,star,2025-08-31,163500.0,2026-02-03,120500.0,71,26.08,dip_atr3_stop
2026-01-13,11850.0,발간일(2025-11-26) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),인카금융서비스,211050,KR,5.0,3,kuvic|smic|star,2023-11-29|2024-10-17|2025-11-26,4101.93|8100.0|36700.0,2026-02-03,15300.0,21,28.34,dip_atr3_stop
2025-12-03,418000.0,발간일(2025-08-22) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),파마리서치,214450,KR,5.0,6,ewha|kuvic|smic|star|voera|yig,2025-08-22|2023-04-13|2024-09-14|2024-11-11|2025-01-09|2025-05-17,962000.0|111300.0|245000.0|250000.0,2026-02-03,444500.0,62,5.7,dip_atr3_stop
2026-01-09,43150.0,발간일(2025-11-13) 종가 대비 −20% 하락 도달 → 익일 시가 진입 (딥바이),심텍,222800,KR,5.0,2,ewha|yig,2022-03-12|2025-11-13,66900.0|84100.0,2026-01-30,60500.0,21,39.37,dip_+50pct
