매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-11-23,13550.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: ewha 2020-11-21),디케이락,105740,KR,5.0,1,ewha,2020-11-21,18200.0,2021-02-22,13400.0,91,-1.7,r_chandelier_ATR5.0
2020-06-23,6091.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-22),자이에스앤디,317400,KR,5.0,1,smic,2020-06-22,7056.0,2021-02-08,10199.0,230,66.44,r_chandelier_ATR5.0
2020-11-02,14700.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: smic 2020-10-31),에스제이그룹,306040,KR,5.0,1,smic,2020-10-31,23500.0,2021-02-01,16000.0,91,8.19,r_chandelier_ATR5.0
2020-11-02,11692.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: smic 2020-10-31),HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-01-27,10262.0,86,-12.76,r_chandelier_ATR5.0
2020-08-24,21500.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-22),프로텍,053610,KR,5.0,2,ewha,2020-08-22,31700.0,2020-12-24,25600.0,122,18.36,r_chandelier_ATR5.0
2020-11-02,9820.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 7.5%) (트리거: smic 2020-10-31),현대이지웰,090850,KR,5.0,1,smic,2020-10-31,11560.0,2020-12-23,10050.0,51,1.73,r_chandelier_ATR5.0
2020-06-01,7617.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-31),디바이스,187870,KR,5.0,1,smic,2020-05-31,26300.0,2020-12-18,22417.0,200,192.54,r_chandelier_ATR5.0
2020-05-07,15007.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-06),노바렉스,194700,KR,5.0,2,smic,2020-05-06,35545.0,2020-10-28,19057.0,174,26.23,r_chandelier_ATR5.0
2020-05-07,37600.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-06),파크시스템스,140860,KR,5.0,4,smic,2020-05-06,55993.0,2020-10-27,57100.0,173,50.95,r_chandelier_ATR5.0
2020-08-24,48150.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-21),LIG아큐버,073490,KR,5.0,2,ewha,2020-08-21,59900.0,2020-10-27,50000.0,64,3.22,r_chandelier_ATR5.0
2020-06-23,33209.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-06-22),두산테스나,131970,KR,5.0,3,smic,2020-06-22,83099.0,2020-10-26,36200.0,125,8.35,r_chandelier_ATR5.0
2020-08-24,33300.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: ewha 2020-08-22),덕산네오룩스,213420,KR,5.0,4,ewha,2020-08-22,46600.0,2020-10-26,30100.0,63,-10.15,r_chandelier_ATR5.0
2020-05-18,315500.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: voera 2020-05-17),CJ제일제당,097950,KR,5.0,2,voera,2020-05-17,395000.0,2020-10-23,387000.0,158,21.93,r_chandelier_ATR5.0
2020-05-07,8920.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-06),인텍플러스,064290,KR,5.0,1,smic,2020-05-06,12534.0,2020-10-20,12200.0,166,35.95,r_chandelier_ATR5.0
2020-06-01,54046.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-31),SKC,011790,KR,5.0,2,smic,2020-05-31,70292.0,2020-10-20,67299.0,141,23.78,r_chandelier_ATR5.0
