source_file,school,report_type,era,report_date,filename_date,market,company,ticker,exchange,rating,rating_class,display_name,target_price,target_price_raw,report_current_price,report_current_price_raw,stated_upside_pct,first_trade_date,start_close,latest_trade_date,latest_close,return_latest_pct,direction_latest,return_30d_pct,return_90d_pct,return_180d_pct,return_365d_pct,return_ytd_pct,benchmark_return_pct,alpha_latest_pct,max_high_until_latest,max_high_return_pct,target_hit_until_latest,first_target_hit_date,days_to_target,age_days,maturity,data_issue,parse_issue,qa_flags,source_md_url,source_pdf_url
data\markdown\2024-11-07_equity-research-현대모비스-2.md,smic,company,modern,2024-11-01,2024-11-07,KR,현대모비스,012330,KRX,Buy,buy,현대모비스,386100.0,"386,100 원",248500.0,"248,500 원",55.3722,2024-11-01,248500.0,2026-06-10,553500.0,122.736419,up,-3.62173,6.036217,7.645875,27.162978,48.391421,204.080461,-81.344042,822000.0,230.784708,True,2026-01-06,431,586,seasoned,,,,,
data\markdown\2024-11-07_equity-research-한국전력-2.md,smic,company,modern,2024-11-01,2024-11-07,KR,한국전력,015760,KRX,Buy,buy,한국전력,37630.0,"37,630 원",23050.0,"23,050 원",63.2538,2024-11-01,23050.0,2026-06-10,35950.0,55.965293,up,3.687636,-8.893709,11.279826,84.598698,-23.834746,204.080461,-148.115168,69500.0,201.518438,True,2025-06-25,236,586,seasoned,,,,,
data\markdown\2024-11-07_equity-research-브이티.md,smic,company,modern,2024-11-01,2024-11-07,KR,브이티,018290,KRX,Buy,buy,브이티,55700.0,"55,700 원",32500.0,"32,500 원",71.3846,2024-11-01,32500.0,2026-06-10,12240.0,-62.338462,down,-10.461538,1.538462,17.846154,-23.076923,-30.097087,204.080461,-266.418922,45550.0,40.153846,False,,,586,seasoned,,,,,
data\markdown\2024-11-07_equity-research-에스트래픽.md,smic,company,modern,2024-11-02,2024-11-07,KR,에스트래픽,234300,KRX,Buy,buy,에스트래픽,6900.0,"6,900 원",4150.0,"4,150 원",66.2651,2024-11-04,4240.0,2026-06-10,2815.0,-33.608491,down,-9.90566,-1.650943,-6.839623,-13.679245,-19.571429,198.606009,-232.2145,4440.0,4.716981,False,,,585,seasoned,,,,,
"data\markdown\yig\2025-11-10_해상풍력, 결국 다가올 미래 (발간일 241105) YIG Research.md",yig,company,modern,2024-11-05,2025-11-10,KR,,112610,KOSPI,Buy,buy,112610,500000.0,"₩500,000 ₩",59600.0,"₩500,000 ₩",738.9262,2024-11-05,59600.0,2026-06-10,41350.0,-30.620805,down,-34.144295,-34.312081,-35.738255,-27.013423,-0.600962,200.006985,-230.627791,79400.0,33.221477,False,,,582,seasoned,,,ocr_fallback,,
data\markdown\2024-11-07_equity-research-티엘비.md,smic,company,modern,2024-11-06,2024-11-07,KR,티엘비,356860,KRX,Buy,buy,티엘비,106000.0,"106,000원",12847.0,"13,550 원",725.0954,2024-11-06,12847.0,2026-06-10,95100.0,640.250642,up,-14.758309,-5.168522,29.446563,367.906904,67.727826,201.571673,438.678969,134448.0,946.532264,True,2026-05-22,562,581,seasoned,,,,,
"data\markdown\yig\2025-11-10_삼양식품 (003230, KS), 닭치고 삼양 (발간일 241129) YIG Research.md",yig,company,modern,2024-11-07,2025-11-10,KR,삼양식품,003230,KOSPI,Buy,buy,삼양식품,909000.0,909.000,593000.0,,53.2884,2024-11-07,593000.0,2026-06-10,1111000.0,87.352445,up,2.192243,18.718381,66.610455,118.549747,-9.748172,201.439974,-114.087529,1665000.0,180.775717,True,2025-02-17,102,580,seasoned,,,ocr_fallback,,
data\markdown\star\2025-01-09_STAR_쎄트렉아이.md,star,company,modern,2024-11-07,2025-01-09,KR,쎄트렉아이,099320,KOSDAQ,Buy,buy,쎄트렉아이,71400.0,"71,400",48500.0,"46,200",47.2165,2024-11-07,48500.0,2026-06-10,111700.0,130.309278,up,-16.494845,-0.309278,-2.474227,13.608247,62.827988,29.734704,100.574574,224000.0,361.85567,True,2025-09-19,316,580,seasoned,,,,,
"data\markdown\yig\2025-11-10_에스티팜 (237690, KQ), 에스티팜 한 번 '올리고' 볼까 (발간일 241107) YIG Research.md",yig,company,modern,2024-11-07,2025-11-10,KR,에스티팜,237690,KOSDAQ,Buy,buy,에스티팜,129000.0,"129,000",94200.0,"129,000₩",36.9427,2024-11-07,94200.0,2026-06-10,116100.0,23.248408,up,-11.146497,-12.101911,-16.242038,1.698514,-2.600671,29.734704,-6.486296,172100.0,82.696391,True,2025-12-08,396,580,seasoned,,,ocr_fallback,,
"data\markdown\voera\undated_[BUY] 오리온, 지금 올인하세요!.md",voera,company,modern,2024-11-08,,KR,"undated_[BUY] 오리온, 지금 올인하세요!",271560,KRX,Buy,buy,"undated_[BUY] 오리온, 지금 올인하세요!",141900.0,"141,900원",100800.0,"100,800 KRW",40.7738,2024-11-08,100800.0,2026-06-10,132500.0,31.448413,up,2.97619,2.083333,21.72619,2.777778,25.354778,201.84956,-170.401147,150100.0,48.90873,True,2026-02-12,461,579,seasoned,,,,,
"data\markdown\yig\2025-11-10_E-Commerce, '이'커머스 '커'지면 '머'지않아 '스'펙타클해짐 (발간일 241109) YIG Research.md",yig,company,modern,2024-11-09,2025-11-10,US,,SE,NYSE,Overweight,buy,SE,148.05,$148.05 $,93.559998,$148.05 $,58.2407,2024-11-11,97.459999,2026-06-09,84.550003,-13.246456,down,17.124977,26.205624,49.620366,53.847736,-33.72266,23.401066,-36.647522,199.300003,104.494156,True,2025-05-13,185,578,seasoned,,,ocr_fallback,,
data\markdown\kuvic\2024-11-11_대한항공 - 국가권력급 인수합병.md,kuvic,company,modern,2024-11-11,2024-11-11,KR,대한항공,003490,KRX,Buy,buy,대한항공,,,23800.0,,,2024-11-11,23800.0,2026-06-10,25450.0,6.932773,up,1.890756,-0.840336,-7.352941,-8.403361,12.86031,205.365649,-198.432876,29750.0,25.0,,,,576,seasoned,,missing_target_price,ocr_fallback;target_price_suspect,,
data\markdown\kuvic\2024-11-11_유진테크 - 반도체가 여름이래'유~진'짜라니께.md,kuvic,company,modern,2024-11-11,2024-11-11,KR,유진테크,084370,KOSDAQ,Buy,buy,유진테크,,,35950.0,,,2024-11-11,35950.0,2026-06-10,154900.0,330.876217,up,-6.258693,7.093185,-6.258693,173.157163,106.533333,30.567751,300.308465,168700.0,369.262865,,,,576,seasoned,,missing_target_price,ocr_fallback;target_price_suspect,,
data\markdown\kuvic\2024-11-11_휴젤 - I'm so TOXIN.md,kuvic,company,modern,2024-11-11,2024-11-11,KR,휴젤,145020,KRX,Buy,buy,휴젤,443520.0,"443,520원",281000.0,"443,520원",57.8363,2024-11-11,281000.0,2026-06-10,237500.0,-15.480427,down,-4.626335,-10.676157,27.224199,-20.818505,3.036876,205.365649,-220.846076,392000.0,39.501779,False,,,576,seasoned,,,ocr_fallback,,
data\markdown\voera\undated_[BUY] 리쥬란 맞으면 내 미모도 팜하니. 파마리서치.md,voera,company,modern,2024-11-11,,KR,,214450,KRX,Buy,buy,214450,250000.0,"250,000",221500.0,"250,000",12.8668,2024-11-11,221500.0,2026-06-10,279500.0,26.185102,up,4.740406,20.090293,81.264108,98.645598,-30.645161,205.365649,-179.180548,713000.0,221.896163,True,2024-12-16,35,576,seasoned,,,ocr_fallback,,
data\markdown\kuvic\2024-11-11_화승엔터프라이즈 - GAZELLE 가질래.md,kuvic,company,modern,2024-11-11,2024-11-11,KR,화승엔터프라이즈,241590,KRX,Buy,buy,화승엔터프라이즈,13600.0,"13,600 원",9600.0,"9,600 원",41.6667,2024-11-11,9600.0,2026-06-10,3455.0,-64.010417,down,-5.104167,8.75,-19.0625,-49.947917,-29.776423,205.365649,-269.376066,12000.0,25.0,False,,,576,seasoned,,,,,
data\markdown\star\2025-01-09_STAR_삼양식품.md,star,company,modern,2024-11-14,2025-01-09,KR,삼양식품,003230,KOSPI,Buy,buy,삼양식품,784000.0,"784,000",529000.0,"542,000",48.2042,2024-11-14,529000.0,2026-06-10,1111000.0,110.018904,up,29.867675,55.57656,79.584121,149.52741,-9.748172,219.60593,-109.587026,1665000.0,214.744802,True,2024-12-19,35,573,seasoned,,,,,
data\markdown\kuvic\2024-11-14_비에이치아이 - Make BHI Great Again.md,kuvic,company,modern,2024-11-14,2024-11-14,KR,<!-- ocr_fallback -->,083650,KRX,Buy,buy,<!-- ocr_fallback -->,,,15800.0,,,2024-11-14,15800.0,2026-06-10,59250.0,275.0,up,-16.202532,38.924051,92.405063,164.556962,13.288719,219.60593,55.39407,114200.0,622.78481,,,,573,seasoned,,missing_target_price,ocr_fallback,,
"data\markdown\yig\2025-11-10_일진전기 (103590, KS), 두 개의 심장으로 전력질주 (발간일 241114) YIG Research.md",yig,company,modern,2024-11-14,2025-11-10,KR,일진전기,103590,KOSPI,Buy,buy,일진전기,36900.0,"36,900원",25650.0,"₩36,900 ₩",43.8596,2024-11-14,25650.0,2026-06-10,77100.0,200.584795,up,0.389864,29.434698,11.500975,131.578947,41.727941,219.60593,-19.021135,147900.0,476.608187,True,2025-01-24,71,573,seasoned,,,ocr_fallback,,
data\markdown\star\2025-01-09_STAR_하이브.md,star,company,modern,2024-11-14,2025-01-09,KR,하이브,352820,KOSPI,Buy,buy,하이브,310300.0,"310,300",198400.0,"198,600",56.4012,2024-11-14,198400.0,2026-06-10,205000.0,3.326613,up,3.578629,26.008065,34.576613,49.949597,-37.878788,219.60593,-216.279317,405500.0,104.385081,True,2025-06-11,209,573,seasoned,,,,,
"data\markdown\kuvic\2024-11-15_에코프로머티 - 전구체, 머티 중헌디!.md",kuvic,company,modern,2024-11-15,2024-11-15,KR,<!-- ocr_fallback -->,450080,KRX,Buy,buy,<!-- ocr_fallback -->,119364.0,"119,364원",89700.0,,33.0702,2024-11-15,89700.0,2026-06-10,51300.0,-42.809365,down,-10.144928,-17.279822,-44.035674,-29.877369,-1.535509,219.87041,-262.679775,102800.0,14.604236,False,,,572,seasoned,,,ocr_fallback,,
data\markdown\2024-11-21_equity-research-grindr-inc.md,smic,company,modern,2024-11-15,2024-11-21,US,Grindr,GRND,NYSE,Buy,buy,GRND,24.34,24.34 달러,14.15,,72.0141,2024-11-15,14.15,2026-06-09,11.305,-20.106003,down,11.23675,31.590115,70.318028,-0.989395,-16.506644,26.149024,-46.255027,25.129999,77.597172,True,2025-05-08,174,572,seasoned,,,,,
data\markdown\2024-11-21_equity-research-levi-strauss-co.md,smic,company,modern,2024-11-15,2024-11-21,US,Levi Strauss & Co.,LEVI,NYSE,Buy,buy,LEVI,26.33,$ 26.33,15.894163,$ 16.76,65.6583,2024-11-15,15.894163,2026-06-09,23.540001,48.104689,up,4.405553,10.767193,7.462776,33.017409,14.939219,26.149024,21.955665,24.344905,53.168841,False,,,572,seasoned,,,,,
data\markdown\2024-11-21_equity-research-funko-inc.md,smic,company,modern,2024-11-16,2024-11-21,US,Funko Inc.,FNKO,NASDAQ,Buy,buy,FNKO,16.1,$16.1,10.39,$10.29,54.9567,2024-11-18,10.31,2026-06-09,5.19,-49.660525,down,12.997082,31.716774,-58.826385,-68.477208,52.647056,25.656724,-75.31725,14.65,42.095044,False,,,571,seasoned,,,,,
data\markdown\ewha\2024-11-24_[241124] (KEYSS 대회 우승) 일진전기(103590).md,ewha,company,modern,2024-11-20,2024-11-24,KR,일진전기,103590,KRX,Buy,buy,일진전기,42450.0,"42,450원",22900.0,"22,900원",85.3712,2024-11-20,22900.0,2026-06-10,77100.0,236.681223,up,14.628821,44.978166,24.017467,149.344978,41.727941,211.439034,25.242189,147900.0,545.851528,True,2025-07-28,250,567,seasoned,,,,,
"data\markdown\yig\2025-11-10_실리콘투 (257720, KQ), 실리콘 투 the SKY! (발간일 241120) YIG Research.md",yig,company,modern,2024-11-20,2025-11-10,KR,실리콘투,257720,KOSDAQ,Strong Buy,buy,실리콘투,58800.0,"₩58,800 ₩",27400.0,"₩58,800 ₩",114.5985,2024-11-20,27400.0,2026-06-10,33600.0,22.627737,up,15.875912,15.510949,34.671533,70.437956,-13.065977,39.349255,-16.721518,63400.0,131.386861,True,2025-06-11,203,567,seasoned,,,ocr_fallback,,
data\markdown\ewha\2024-11-22_[241122] 삼영(003720).md,ewha,company,modern,2024-11-22,2024-11-22,KR,2024/11/22 Fall Session 삼영,003720,KRX,Buy,buy,2024/11/22 Fall Session 삼영,,,3740.0,,42.4,2024-11-22,3740.0,2026-06-10,8170.0,118.449198,up,-2.139037,26.203209,8.55615,62.299465,32.62987,209.079497,-90.630299,13980.0,273.796791,,,,565,seasoned,,missing_target_price,ocr_fallback;ocr_inconsistent_prices,,
data\markdown\ewha\2024-11-22_[241122] 삼화콘덴서(001820).md,ewha,company,modern,2024-11-23,2024-11-22,KR,삼화콘덴서,001820,KRX,Buy,buy,삼화콘덴서,42200.0,"42,200원",26950.0,"26,950",56.5863,2024-11-25,27700.0,2026-06-10,109600.0,295.66787,up,-0.541516,9.025271,-13.537906,2.166065,274.700855,205.042733,90.625137,172800.0,523.826715,True,2026-02-20,454,564,seasoned,,,,,
data\markdown\ewha\2024-11-22_[241122] 우진(105840).md,ewha,company,modern,2024-11-23,2024-11-22,KR,우진,105840,KRX,Buy,buy,우진,12910.0,"12,910원",8180.0,"8,180",57.824,2024-11-25,8270.0,2026-06-10,17070.0,106.408706,up,-19.709794,-1.330109,6.650544,70.25393,0.0,205.042733,-98.634027,31700.0,283.31318,True,2025-06-19,208,564,seasoned,,,,,
data\markdown\ewha\2024-11-22_[241122] 아이쓰리시스템(214430).md,ewha,company,modern,2024-11-23,2024-11-22,KR,아이쓰리시스템,214430,KRX,Buy,buy,아이쓰리시스템,58360.0,"58,360원",42700.0,"42,700",36.6745,2024-11-25,41000.0,2026-06-10,65700.0,60.243902,up,6.95122,55.121951,74.634146,64.634146,-14.117647,205.042733,-144.798831,137900.0,236.341463,True,2025-02-12,81,564,seasoned,,,,,
data\markdown\star\2025-01-09_STAR_HL만도.md,star,company,modern,2024-11-28,2025-01-09,KR,HL만도,204320,KOSPI,Buy,buy,HL만도,57500.0,"57,500",38200.0,"37,450",50.5236,2024-11-28,38200.0,2026-06-10,49100.0,28.534031,up,7.329843,14.528796,-13.089005,21.989529,-16.354344,208.65623,-180.122199,75800.0,98.429319,True,2025-12-04,371,559,seasoned,,,,,
"data\markdown\yig\2025-11-10_롯데관광개발 (032350, KS), 롯데관광대박 (발간일 241129) YIG Research.md",yig,company,modern,2024-11-29,2025-11-10,KR,롯데관광개발,032350,KRX,Buy,buy,롯데관광개발,16780.0,"₩16,780 ₩",8790.0,"₩16,780 ₩",90.8987,2024-11-29,8790.0,2026-06-10,17470.0,98.748578,up,-11.717861,-5.005688,33.105802,119.226394,-24.860215,214.784337,-116.035759,27700.0,215.13083,True,2025-06-19,202,558,seasoned,,,ocr_fallback,,
data\markdown\2024-12-05_equity-research-동성화인텍.md,smic,company,modern,2024-11-29,2024-12-05,KR,동성화인텍,033500,KRX,Buy,buy,동성화인텍,20600.0,"20,600 원",14310.0,"14,310 원",43.9553,2024-11-29,14310.0,2026-06-10,18190.0,27.113906,up,6.079665,61.774983,76.450035,72.606569,-28.244576,214.784337,-187.67043,34300.0,139.692523,True,2025-01-22,54,558,seasoned,,,,,
data\markdown\2024-12-05_equity-research-한화엔진.md,smic,company,modern,2024-11-29,2024-12-05,KR,한화엔진,082740,KRX,Buy,buy,한화엔진,24352.0,"24,352 원",16110.0,"16,110 원",51.1608,2024-11-29,16110.0,2026-06-10,51700.0,220.918684,up,16.201117,42.458101,69.770329,161.9491,20.372526,214.784337,6.134347,94400.0,485.971446,True,2025-01-14,46,558,seasoned,,,,,
data\markdown\2024-12-05_equity-research-rfhic.md,smic,company,modern,2024-11-29,2024-12-05,KR,RFHIC,218410,KRX,Buy,buy,RFHIC,17650.0,"17,650 원",12240.0,"12,240 원",44.1993,2024-11-29,12240.0,2026-06-10,69000.0,463.72549,up,8.169935,34.232026,34.395425,124.264706,111.332312,214.784337,248.941154,126900.0,936.764706,True,2025-02-04,67,558,seasoned,,,,,
data\markdown\2024-12-05_equity-research-jyp-ent-2.md,smic,company,modern,2024-11-30,2024-12-05,KR,JYP Ent.,035900,KRX,Buy,buy,JYP Ent.,116604.0,"116,604 원",76400.0,"76,400 원",52.623,2024-12-02,77100.0,2026-06-10,51200.0,-33.592737,down,-9.338521,9.338521,-1.686122,-11.802853,-29.476584,214.967732,-248.560469,88500.0,14.785992,False,,,557,seasoned,,,,,
data\markdown\star\2025-01-09_STAR_하나투어.md,star,company,modern,2024-12-05,2025-01-09,KR,하나투어,039130,KOSPI,Buy,buy,하나투어,96700.0,"96,700",57100.0,"57,100",69.352,2024-12-05,57100.0,2026-06-10,34250.0,-40.017513,down,-2.977233,-4.203152,-10.507881,-13.397548,-29.74359,216.596843,-256.614356,59000.0,3.327496,False,,,552,seasoned,,,,,
data\markdown\star\2025-01-09_STAR_와이지엔터테인먼트.md,star,company,modern,2024-12-05,2025-01-09,KR,와이지엔터테인먼트,122870,KOSDAQ,Buy,buy,와이지엔터테인먼트,62900.0,"62,900원",45600.0,"47,950",37.9386,2024-12-05,45600.0,2026-06-10,39900.0,-12.5,down,0.767544,40.350877,88.596491,36.184211,-42.507205,41.835335,-54.335335,109800.0,140.789474,True,2025-02-28,85,552,seasoned,,,,,
data\markdown\kuvic\2024-12-05_아이티센 - D.O.G.E(Digital. Online. Gold. Enterprise).md,kuvic,company,modern,2024-12-05,2024-12-05,KR,아이티센,124500,KRX,Buy,buy,아이티센,8320.0,"8,320원",5450.0,"5,450원",52.6606,2024-12-05,5450.0,2026-06-10,43100.0,690.825688,up,1.284404,11.743119,102.385321,277.06422,42.244224,216.596843,474.228846,75500.0,1285.321101,True,2025-05-15,161,552,seasoned,,,,,
data\markdown\kuvic\2024-12-06_리가켐바이오 - 수류탄의 핵심은 안전핀!.md,kuvic,company,modern,2024-12-06,2024-12-06,KR,<!-- ocr_fallback -->,141080,KRX,Buy,buy,<!-- ocr_fallback -->,165000.0,"165,000원",104700.0,"165,000원",57.5931,2024-12-06,104700.0,2026-06-10,127700.0,21.967526,up,12.798472,6.590258,6.590258,77.172875,-26.482441,218.38182,-196.414294,225000.0,114.899713,True,2025-09-23,291,551,seasoned,,,ocr_fallback,,
data\markdown\star\2025-03-10_STAR_에스티아이.md,star,company,modern,2025-01-02,2025-03-10,KR,에스티아이,039440,KOSDAQ,Buy,buy,에스티아이,22000.0,"22,000",17320.0,"17,450",27.0208,2025-01-02,17320.0,2026-06-10,27050.0,56.177829,up,20.95843,27.309469,7.794457,92.263279,-11.165846,38.594294,17.583535,43200.0,149.422633,True,2025-01-20,18,524,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_덕산네오룩스.md,star,company,modern,2025-01-02,2025-03-10,KR,덕산네오룩스,213420,KOSDAQ,Buy,buy,덕산네오룩스,48200.0,"48,200",27450.0,"27,750",75.592,2025-01-02,27450.0,2026-06-10,34400.0,25.318761,up,0.728597,-0.364299,28.051002,37.704918,-5.753425,38.594294,-13.275532,57300.0,108.743169,True,2025-08-27,237,524,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_시프트업.md,star,company,modern,2025-01-02,2025-03-10,KR,시프트업,462870,KOSPI,Buy,buy,시프트업,89100.0,"89,100",61200.0,"63,400",45.5882,2025-01-02,61200.0,2026-06-10,31000.0,-49.346405,down,-3.921569,-18.545752,-21.486928,-41.584967,-12.676056,222.259831,-271.606237,70200.0,14.705882,False,,,524,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_JYP Ent_.md,star,company,modern,2025-01-16,2025-03-10,KR,JYP Ent.,035900,KOSDAQ,Buy,buy,JYP Ent.,114500.0,"114,500",75500.0,"76,000",51.6556,2025-01-16,75500.0,2026-06-10,51200.0,-32.18543,down,7.284768,-20.794702,0.397351,-9.006623,-29.476584,31.397051,-63.582481,88500.0,17.218543,False,,,510,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_펌텍코리아.md,star,company,modern,2025-01-16,2025-03-10,KR,펌텍코리아,251970,KOSDAQ,Buy,buy,펌텍코리아,68500.0,"68,500",46200.0,"45,000",48.2684,2025-01-16,46200.0,2026-06-10,33250.0,-28.030303,down,-4.761905,18.181818,39.177489,18.181818,-36.180422,31.397051,-59.427354,77000.0,66.666667,True,2025-08-06,202,510,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_에이비엘바이오.md,star,company,modern,2025-01-16,2025-03-10,KR,에이비엘바이오,298380,KOSDAQ,Buy,buy,에이비엘바이오,44100.0,"44,100",32850.0,"29,700",34.2466,2025-01-16,32850.0,2026-06-10,87700.0,166.971081,up,20.243531,92.694064,119.482496,501.217656,-56.15,31.397051,135.57403,257500.0,683.866058,True,2025-02-18,33,510,seasoned,,,,,
data\markdown\ewha\2025-01-24_[250124] 동성화인텍(033500).md,ewha,company,modern,2025-01-24,2025-01-24,KR,동성화인텍,033500,KRX,Buy,buy,동성화인텍,29730.0,"29,730원",21500.0,"21,500",38.2791,2025-01-24,21500.0,2026-06-10,18190.0,-15.395349,down,-2.093023,21.627907,9.767442,25.348837,-28.244576,204.746925,-220.142274,34300.0,59.534884,True,2025-07-31,188,502,seasoned,,,,,
data\markdown\ewha\2025-01-24_[250124] 대웅제약(069620).md,ewha,company,modern,2025-01-24,2025-01-24,KR,2025/01 /24 Session 대웅제약,069620,KRX,Buy,buy,2025/01 /24 Session 대웅제약,,,135500.0,,39.04,2025-01-24,135500.0,2026-06-10,120900.0,-10.774908,down,-2.287823,-4.206642,21.03321,23.321033,-29.831689,204.746925,-215.521833,199400.0,47.158672,,,,502,seasoned,,missing_target_price,ocr_fallback;ocr_inconsistent_prices,,
data\markdown\ewha\2025-01-24_[250124] 한미약품(128940).md,ewha,company,modern,2025-01-24,2025-01-24,KR,한미약품,128940,KRX,Buy,buy,한미약품,360500.0,"360,500원",245000.0,"245,000",47.1429,2025-01-24,245000.0,2026-06-10,411500.0,67.959184,up,9.591837,-1.836735,17.346939,90.0,-8.960177,204.746925,-136.787742,647000.0,164.081633,True,2025-09-19,238,502,seasoned,,,,,
data\markdown\ewha\2025-01-24_[250124] 넥스틴(348210).md,ewha,company,modern,2025-01-24,2025-01-24,KR,넥스틴,348210,KRX,Buy,buy,넥스틴,90750.0,"90,750원",63100.0,"63,100",43.8193,2025-01-24,63100.0,2026-06-10,53400.0,-15.372425,down,-12.51981,-12.678288,-26.703645,15.689382,-25.730181,204.746925,-220.11935,100400.0,59.11252,True,2026-01-28,369,502,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_삼성중공업.md,star,company,modern,2025-02-06,2025-03-10,KR,삼성중공업,010140,KOSPI,Buy,buy,삼성중공업,19330.0,"19,330원",12950.0,"13,400",49.2664,2025-02-06,12950.0,2026-06-10,25300.0,95.366795,up,14.749035,14.903475,52.509653,112.355212,4.979253,204.752932,-109.386137,35350.0,172.972973,True,2025-07-21,165,489,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_파크시스템스.md,star,company,modern,2025-02-06,2025-03-10,KR,파크시스템스,140860,KOSDAQ,Buy,buy,파크시스템스,303000.0,"303,000",229000.0,"303,000원",32.3144,2025-02-06,229000.0,2026-06-10,242500.0,5.895197,up,-14.672489,-11.572052,17.248908,6.550218,16.028708,28.543062,-22.647866,350500.0,53.056769,True,2025-07-09,153,489,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_신한알파리츠.md,star,company,modern,2025-02-06,2025-03-10,KR,신한알파리츠,293940,KOSPI,Buy,buy,신한알파리츠,7700.0,"7,700",5750.0,"5,710",33.913,2025-02-06,5750.0,2026-06-10,5190.0,-9.73913,down,5.73913,0.521739,-3.478261,0.347826,-7.155635,204.752932,-214.492062,6270.0,9.043478,False,,,489,seasoned,,,,,
"data\markdown\yig\2025-11-11_오스테오닉 (226400, KQ), 내수, 수출, 실적, 삼박자가 맞는 기업 (발간일 250207) YIG Research.md",yig,company,modern,2025-02-07,2025-11-11,KR,오스테오닉,226400,KOSDAQ,Buy,buy,오스테오닉,,,8390.0,,49.7,2025-02-07,8390.0,2026-06-10,4360.0,-48.033373,down,-12.514899,-16.448153,-20.381406,-28.486293,-29.903537,28.096648,-76.130021,8880.0,5.840286,,,,488,seasoned,,missing_target_price,ocr_fallback;ocr_inconsistent_prices,,
"data\markdown\yig\2025-11-11_에이피알 (278470, KS), “이제는 화장품도 장비발” (발간일 250207) YIG Research.md",yig,company,modern,2025-02-07,2025-11-11,KR,에이피알,278470,KOSPI,Buy,buy,에이피알,68800.0,"₩68,800 ₩",49500.0,,38.9899,2025-02-07,49500.0,2026-06-10,410250.0,728.787879,up,28.888889,98.787879,321.212121,418.181818,77.597403,206.545013,522.242865,473000.0,855.555556,True,2025-03-12,33,488,seasoned,,,ocr_fallback,,
data\markdown\star\2025-03-10_STAR_더존비즈온.md,star,company,modern,2025-02-20,2025-03-10,KR,더존비즈온,012510,KOSPI,Buy,buy,더존비즈온,102100.0,"102,100",76800.0,"77,900",32.9427,2025-02-20,76800.0,2026-06-10,120000.0,56.25,up,-24.348958,-26.692708,-13.411458,25.0,40.186916,191.282789,-135.032789,156000.0,103.125,True,2026-02-23,368,475,seasoned,,,,,
"data\markdown\yig\2025-11-11_한미글로벌 (053690, KS), 대한민국 CM의 대명사 (발간일 250207) YIG Research.md",yig,company,modern,2025-02-20,2025-11-11,KR,한미글로벌,053690,KOSPI,Buy,buy,한미글로벌,31400.0,"₩31,400 ₩",17950.0,,74.9304,2025-02-20,17950.0,2026-06-10,17600.0,-1.949861,down,-10.139276,-10.640669,10.97493,16.43454,-2.004454,191.282789,-193.23265,34750.0,93.593315,True,2026-03-30,403,475,seasoned,,,ocr_fallback,,
data\markdown\star\2025-03-10_STAR_아모레퍼시픽.md,star,company,modern,2025-02-20,2025-03-10,KR,아모레퍼시픽,090430,KOSPI,Buy,buy,아모레퍼시픽,159700.0,"159,700",124000.0,"117,900",28.7903,2025-02-20,124000.0,2026-06-10,111800.0,-9.83871,down,-12.177419,1.774194,-1.532258,25.806452,-6.443515,191.282789,-201.121499,169000.0,36.290323,True,2026-02-09,354,475,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_케이아이엔엑스.md,star,company,modern,2025-02-20,2025-03-10,KR,케이아이엔엑스,093320,KOSDAQ,Buy,buy,케이아이엔엑스,151400.0,"151,400",80000.0,"151,400원",89.25,2025-02-20,80000.0,2026-06-10,110900.0,38.625,up,-5.625,-2.875,1.375,59.125,-8.422791,23.866609,14.758391,145100.0,81.375,False,,,475,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_지엔씨에너지.md,star,company,modern,2025-02-20,2025-03-10,KR,지엔씨에너지,119850,KOSDAQ,Buy,buy,지엔씨에너지,32000.0,"32,000",16850.0,"17,340",89.911,2025-02-20,16850.0,2026-06-10,21300.0,26.409496,up,-2.017804,73.88724,86.350148,131.750742,-31.067961,23.866609,2.542886,46750.0,177.448071,True,2025-06-16,116,475,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_클래시스.md,star,company,modern,2025-02-20,2025-03-10,KR,클래시스,214150,KOSDAQ,Buy,buy,클래시스,71100.0,"71,100",55600.0,"55,800",27.8777,2025-02-20,55600.0,2026-06-10,43300.0,-22.122302,down,5.035971,6.654676,-3.057554,25.0,-20.550459,23.866609,-45.988912,77600.0,39.568345,True,2025-02-26,6,475,seasoned,,,,,
data\markdown\star\2025-03-10_STAR_스튜디오드래곤.md,star,company,modern,2025-02-20,2025-03-10,KR,스튜디오드래곤,253450,KOSDAQ,Buy,buy,스튜디오드래곤,65700.0,"65,700",49400.0,"41,750",32.996,2025-02-20,49400.0,2026-06-10,23800.0,-51.821862,down,-3.036437,-11.538462,-0.101215,-4.65587,-44.327485,23.866609,-75.688472,57000.0,15.384615,False,,,475,seasoned,,,,,
